Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,"Ses05M_impro06_F000 [003.6700-006.5700]: Ryan, what's wrong?",3.24,5.29,3.39,negative,3.973333333333334,1 out of 2,['wrong'],"['ryan', 'wrong']"
2,Ses05M_impro06_M000 [010.9000-014.8600]: I just got some bad news.,4.763333333333334,4.38,4.5633333333333335,neutral,4.568888888888889,3 out of 3,"['get', 'bad', 'news']","['get', 'bad', 'news']"
3,Ses05M_impro06_F001 [015.2600-017.1900]: What?,nan,nan,nan,nan,nan,0,nan,[]
4,"Ses05M_impro06_M001 [019.9600-025.5800]: My friend, Shotty, passed away.",6.26,4.335,5.545,positive,5.38,2 out of 4,"['friend', 'pass']","['friend', 'shotty', 'pass', 'away']"
5,"Ses05M_impro06_F002 [025.3800-028.0200]: Oh, I'm so sorry",4.81,4.62,5.65,neutral,5.026666666666666,1 out of 2,['sorry'],"['oh', 'sorry']"
6,"Ses05M_impro06_M002 [027.4600-033.6700]: The end, he's been sick for awhile.",3.5100000000000002,4.3100000000000005,3.625,negative,3.815,2 out of 3,"['end', 'sick']","['end', 'sick', 'awhile']"
7,He had cancer.,1.9,5.14,2.9,negative,3.313333333333333,1 out of 1,['cancer'],['cancer']
8,"Ses05M_impro06_F003 [033.1700-034.8800]: Oh, my gosh.",nan,nan,nan,nan,nan,0,nan,"['oh', 'gosh']"
9,Ses05M_impro06_M003 [034.3600-045.1000]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
10,"It's just, I never thought it would actually happen, you know?",6.2275,3.5575,5.9375,positive,5.240833333333334,4 out of 6,"['think', 'would', 'happen', 'know']","['never', 'think', 'would', 'actually', 'happen', 'know']"
11,I mean- He's such a fighter and he's always so positive about everything.,5.033333333333333,5.203333333333333,5.95,neutral,5.395555555555556,3 out of 5,"['mean', 'fighter', 'positive']","['mean', 'fighter', 'always', 'positive', 'everything']"
12,Ses05M_impro06_FXX0 [041.1671-041.6749]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
13,"Ses05M_impro06_M004 [045.1100-058.4800]: You know, he was gonna, and we -- all the way up to the end we were just talking about how- you know all the stuff we were gonna do and, you know.",6.228571428571429,3.3528571428571428,5.4071428571428575,positive,4.996190476190477,7 out of 11,"['know', 'way', 'end', 'talk', 'know', 'stuff', 'know']","['know', 'gon', 'na', 'way', 'end', 'talk', 'know', 'stuff', 'gon', 'na', 'know']"
14,"When he finally kicked this stupid cancer, you know, and we were gonna --",4.0275,4.455,4.4525,neutral,4.3116666666666665,4 out of 7,"['kick', 'stupid', 'cancer', 'know']","['finally', 'kick', 'stupid', 'cancer', 'know', 'gon', 'na']"
15,"Ses05M_impro06_M005 [058.6900-065.6800]: he wanted to travel, you know.",6.903333333333333,4.693333333333333,5.996666666666667,positive,5.864444444444445,3 out of 3,"['want', 'travel', 'know']","['want', 'travel', 'know']"
16,And he's so talented.,7.95,4.55,6.14,positive,6.213333333333334,1 out of 1,['talented'],['talented']
17,Probably the most talented person I have ever met in my entire life.,6.498,4.082,5.795999999999999,positive,5.458666666666666,5 out of 7,"['talented', 'person', 'meet', 'entire', 'life']","['probably', 'talented', 'person', 'ever', 'meet', 'entire', 'life']"
18,Ses05M_impro06_FXX1 [061.2621-061.9862]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
19,Ses05M_impro06_F004 [064.2500-065.9400]: What did he do?,nan,nan,nan,nan,nan,0,nan,[]
20,"Ses05M_impro06_M006 [065.7000-075.5700]: He was a designer, you know.",6.195,4.12,5.61,positive,5.308333333333334,2 out of 2,"['designer', 'know']","['designer', 'know']"
21,But he did everything.,nan,nan,nan,nan,nan,0,nan,['everything']
22,"You know, He painted and he- and he did costume design, he did set design, he did lighting, he was --",6.28,4.062857142857143,6.041428571428571,positive,5.461428571428571,7 out of 7,"['know', 'paint', 'costume', 'design', 'set', 'design', 'lighting']","['know', 'paint', 'costume', 'design', 'set', 'design', 'lighting']"
23,Ses05M_impro06_M007 [075.5800-081.5100]: he just did everything.,nan,nan,nan,nan,nan,0,nan,['everything']
24,"He was literally, literally the most talented guy I have ever met in my entire life.",6.588,4.282,5.62,positive,5.496666666666667,5 out of 8,"['talented', 'guy', 'meet', 'entire', 'life']","['literally', 'literally', 'talented', 'guy', 'ever', 'meet', 'entire', 'life']"
25,Ses05M_impro06_M008 [081.5200-089.9600]: And he's gone now and I  -- I just can't believe it.,4.635,5.765000000000001,4.385,neutral,4.928333333333334,2 out of 3,"['go', 'neg-believe']","['go', 'ca', 'believe']"
26,Ses05M_impro06_F005 [089.5600-091.5800]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
27,I'm so sorry.,4.81,4.62,5.65,neutral,5.026666666666666,1 out of 1,['sorry'],['sorry']
