Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses05M_script02_1_M000 [003.7900-024.8400]: What time is it?,5.6,3.41,4.36,neutral,4.456666666666667,1 out of 1,['time'],['time']
2,They're supposed to run around midnight.,5.953333333333333,4.206666666666667,5.6033333333333335,neutral,5.254444444444444,3 out of 4,"['suppose', 'run', 'midnight']","['suppose', 'run', 'around', 'midnight']"
3,"Oh, this is great, isn't it?",7.5,4.14,6.65,positive,6.096666666666667,1 out of 2,['great'],"['oh', 'great']"
4,Look at the night we've got here.,6.24,3.6666666666666665,5.583333333333333,positive,5.163333333333333,3 out of 3,"['look', 'night', 'get']","['look', 'night', 'get']"
5,It couldn't be better.,nan,nan,nan,nan,nan,0,nan,"['could', 'better']"
6,"Actually, I wanted to go a little further up the coast you know to get away from all the lights and the people.",6.16125,4.09,5.55,positive,5.267083333333333,8 out of 10,"['want', 'go', 'little', 'coast', 'know', 'get', 'light', 'people']","['actually', 'want', 'go', 'little', 'coast', 'know', 'get', 'away', 'light', 'people']"
7,"I was afraid we might miss it though, so how are you doing?",3.175,4.51,3.915,negative,3.8666666666666667,2 out of 4,"['afraid', 'miss']","['afraid', 'might', 'miss', 'though']"
8,Ses05M_script02_1_F000 [024.6765-025.8200]: Fine.,6.5,3.86,5.78,positive,5.38,1 out of 1,['fine'],['fine']
9,Ses05M_script02_1_M001 [025.5200-040.6800]: What's that?,nan,nan,nan,nan,nan,0,nan,[]
10,"Is that- Wait, is that foam?",4.9,3.26,5.205,neutral,4.455,2 out of 2,"['wait', 'foam']","['wait', 'foam']"
11,I can't even tell.,4.73,6.140000000000001,5.06,neutral,5.31,1 out of 3,['neg-tell'],"['ca', 'even', 'tell']"
12,"Oh Actually, I guess if I can't tell then it probably isn't it, is it?",4.955,5.0,4.975,neutral,4.976666666666667,2 out of 6,"['guess', 'neg-tell']","['oh', 'actually', 'guess', 'ca', 'tell', 'probably']"
13,"It will probably be unmistakable, don't you think?",4.71,5.29,4.68,neutral,4.8933333333333335,2 out of 3,"['unmistakable', 'neg-think']","['probably', 'unmistakable', 'think']"
14,Ses05M_script02_1_M002 [040.6900-056.7800]: This is great.,7.5,4.14,6.65,positive,6.096666666666667,1 out of 1,['great'],['great']
15,How are you doing?,nan,nan,nan,nan,nan,0,nan,[]
16,"Oh, no.",nan,nan,nan,nan,nan,0,nan,['oh']
17,"Oh, do you know what I did?",6.82,3.24,5.78,positive,5.28,1 out of 2,['know'],"['oh', 'know']"
18,I forgot the flashlight.,4.865,4.234999999999999,4.779999999999999,neutral,4.626666666666666,2 out of 2,"['forget', 'flashlight']","['forget', 'flashlight']"
19,How could I be so stupid?,2.84,4.34,4.03,negative,3.736666666666667,1 out of 2,['stupid'],"['could', 'stupid']"
20,I forgot the flashlight.,4.865,4.234999999999999,4.779999999999999,neutral,4.626666666666666,2 out of 2,"['forget', 'flashlight']","['forget', 'flashlight']"
21,Ses05M_script02_1_F001 [056.2900-058.1700]: What flashlight?,6.0,4.04,6.06,neutral,5.366666666666666,1 out of 1,['flashlight'],['flashlight']
22,Ses05M_script02_1_M003 [057.5700-061.1400]: The flashlight.,6.0,4.04,6.06,neutral,5.366666666666666,1 out of 1,['flashlight'],['flashlight']
23,The silver one.,6.785,3.335,6.305,positive,5.4750000000000005,2 out of 2,"['silver', 'one']","['silver', 'one']"
24,"There's only one, isn't there?",6.09,2.67,5.56,positive,4.773333333333333,1 out of 1,['one'],['one']
25,Stupid.,2.84,4.34,4.03,negative,3.736666666666667,1 out of 1,['stupid'],['stupid']
26,Ses05M_script02_1_F002 [060.7000-062.9100]: You mean our flashlight?,4.215,4.425,5.115,neutral,4.585,2 out of 2,"['mean', 'flashlight']","['mean', 'flashlight']"
27,Ses05M_script02_1_M004 [062.9000-063.9700]: Well-,nan,nan,nan,nan,nan,0,nan,['well']
28,"Ses05M_script02_1_F003 [063.6300-070.3400]: I mean, you kept saying my flashlight, the flashlight like it was only somehow yours.",5.683333333333334,4.191666666666666,5.859999999999999,neutral,5.245,6 out of 7,"['mean', 'keep', 'say', 'flashlight', 'flashlight', 'like']","['mean', 'keep', 'say', 'flashlight', 'flashlight', 'like', 'somehow']"
29,How is that supposed to make me feel?,5.876666666666666,3.683333333333333,5.61,neutral,5.056666666666666,3 out of 3,"['suppose', 'make', 'feel']","['suppose', 'make', 'feel']"
30,"Ses05M_script02_1_M005 [070.0300-077.2800]: Oh, no, of course, our flashlight.",6.0,4.04,6.06,neutral,5.366666666666666,1 out of 3,['flashlight'],"['oh', 'course', 'flashlight']"
31,"Me flashlight is to you flashlight, naturally.",6.0,4.04,6.06,neutral,5.366666666666666,2 out of 3,"['flashlight', 'flashlight']","['flashlight', 'flashlight', 'naturally']"
32,Ses05M_script02_1_M006 [077.3000-089.8100]: How could we have forgotten it?,3.73,4.43,3.5,negative,3.8866666666666667,1 out of 2,['forget'],"['could', 'forget']"
33,"Well, I hope the moon stays out.",6.873333333333333,3.9533333333333336,6.2,positive,5.6755555555555555,3 out of 4,"['hope', 'moon', 'stay']","['well', 'hope', 'moon', 'stay']"
34,"I wonder, do they always run during a full moon?",6.5225,4.1325,6.0125,positive,5.555833333333333,4 out of 5,"['wonder', 'run', 'full', 'moon']","['wonder', 'always', 'run', 'full', 'moon']"
35,"I can't remember, was the moon full last year, do you remember?",5.75,4.048,5.596,neutral,5.131333333333333,5 out of 7,"['neg-remember', 'moon', 'full', 'year', 'remember']","['ca', 'remember', 'moon', 'full', 'last', 'year', 'remember']"
36,Ses05M_script02_1_F004 [088.6600-089.7600]: Yes.,nan,nan,nan,nan,nan,0,nan,['yes']
37,Ses05M_script02_1_M007 [090.3300-105.5200]: Are you cold?,4.32,3.55,5.17,neutral,4.346666666666667,1 out of 1,['cold'],['cold']
38,Do you want my jacket?,5.93,4.32,6.14,neutral,5.463333333333334,2 out of 2,"['want', 'jacket']","['want', 'jacket']"
39,"We should have brought the blanket, our blanket.",6.593333333333333,2.9166666666666665,6.406666666666666,positive,5.305555555555555,3 out of 3,"['bring', 'blanket', 'blanket']","['bring', 'blanket', 'blanket']"
40,"Oh, this is great.",7.5,4.14,6.65,positive,6.096666666666667,1 out of 2,['great'],"['oh', 'great']"
41,I didn't even think to bring a six pack.,4.85,4.455,5.2125,neutral,4.839166666666666,4 out of 5,"['neg-think', 'bring', 'six', 'pack']","['even', 'think', 'bring', 'six', 'pack']"
42,"Oh, a six pack would be just the ticket right about now.",5.782,4.008,5.946,neutral,5.245333333333333,5 out of 6,"['six', 'pack', 'would', 'ticket', 'right']","['oh', 'six', 'pack', 'would', 'ticket', 'right']"
43,Ses05M_script02_1_M008 [105.5600-116.0900]: I can't believe I forgot.I'm like a little kid.,5.8825,4.995,4.9325,neutral,5.2700000000000005,4 out of 5,"['neg-believe', 'like', 'little', 'kid']","['ca', 'believe', 'like', 'little', 'kid']"
44,I'm surprised I made it out of the house with my fly zipped.,6.194,4.542,5.46,positive,5.398666666666667,5 out of 5,"['surprised', 'make', 'house', 'fly', 'zip']","['surprised', 'make', 'house', 'fly', 'zip']"
45,"Oh, [LAUGHTER]",8.05,5.39,7.02,positive,6.82,1 out of 2,['laughter'],"['oh', 'laughter']"
46,"Ses05M_script02_1_M009 [116.1000-122.9000]: Oh, I wonder if they can hear me or if they can feel the vibrations when we move around in the sand.",6.045,4.18,5.67,positive,5.298333333333333,6 out of 8,"['wonder', 'hear', 'feel', 'vibration', 'move', 'sand']","['oh', 'wonder', 'hear', 'feel', 'vibration', 'move', 'around', 'sand']"
47,or something,nan,nan,nan,nan,nan,0,nan,['something']
48,Ses05M_script02_1_F005 [121.7500-123.0800]: I'm cold.,4.32,3.55,5.17,neutral,4.346666666666667,1 out of 1,['cold'],['cold']
49,Ses05M_script02_1_M010 [122.9100-124.3900]: Do you want my jacket?,5.93,4.32,6.14,neutral,5.463333333333334,2 out of 2,"['want', 'jacket']","['want', 'jacket']"
50,Ses05M_script02_1_F006 [124.0200-126.7100]: It's after eleven.,5.0,3.05,5.2,neutral,4.416666666666667,1 out of 1,['eleven'],['eleven']
51,Let's just go home.,6.583333333333334,3.783333333333333,6.053333333333333,positive,5.473333333333334,3 out of 3,"['let', 'go', 'home']","['let', 'go', 'home']"
52,Ses05M_script02_1_M011 [126.4700-134.1400]: Are you kidding?,7.23,4.71,4.83,positive,5.590000000000001,1 out of 1,['kid'],['kid']
53,"We just got here, we'd miss it.",5.095,3.785,5.385,neutral,4.755,2 out of 2,"['get', 'miss']","['get', 'miss']"
54,What's the point of coming all the way out here if we're just going to turn around and go home?,6.081428571428572,3.9014285714285712,5.764285714285714,positive,5.2490476190476185,7 out of 8,"['point', 'come', 'way', 'go', 'turn', 'go', 'home']","['point', 'come', 'way', 'go', 'turn', 'around', 'go', 'home']"
55,Ses05M_script02_1_F007 [133.1400-135.3300]: There is no point in coming out here.,4.455,6.285,3.895,neutral,4.878333333333333,2 out of 2,"['neg-point', 'neg-come']","['point', 'come']"
56,Ses05M_script02_1_M012 [134.6700-136.0000]: Right.,7.32,5.0,7.16,positive,6.493333333333333,1 out of 1,['right'],['right']
57,Ses05M_script02_1_F008 [135.6100-136.9100]: That's my point.,5.45,3.86,6.27,neutral,5.193333333333333,1 out of 1,['point'],['point']
58,"Ses05M_script02_1_M013 [136.1700-137.5600]: That's my point, too.",5.45,3.86,6.27,neutral,5.193333333333333,1 out of 1,['point'],['point']
59,Ses05M_script02_1_F009 [137.0300-138.4600]: So let's go.,6.135,3.785,5.695,positive,5.205,2 out of 2,"['let', 'go']","['let', 'go']"
60,"Ses05M_script02_1_M014 [138.0100-143.6900]: Oh, no, no, no.",nan,nan,nan,nan,nan,0,nan,['oh']
61,no That's not my point.,4.55,6.140000000000001,3.7300000000000004,neutral,4.8066666666666675,1 out of 1,['neg-point'],['point']
62,My point is what's the point coming out here if we're just going to leave?,5.508,4.126,5.856,neutral,5.163333333333333,5 out of 5,"['point', 'point', 'come', 'go', 'leave']","['point', 'point', 'come', 'go', 'leave']"
63,Don't you want to see it?,5.135,4.305,5.305,neutral,4.915,2 out of 2,"['neg-want', 'see']","['want', 'see']"
64,Ses05M_script02_1_F010 [143.5200-145.4900]: Not particularly.,nan,nan,nan,nan,nan,0,nan,['particularly']
65,Ses05M_script02_1_M015 [145.0200-146.8500]: Why not?,nan,nan,nan,nan,nan,0,nan,[]
66,Ses05M_script02_1_F011 [146.8900-148.7700]: I just don't.,nan,nan,nan,nan,nan,0,nan,[]
67,Ses05M_script02_1_M016 [149.1200-150.6700]: Oh,nan,nan,nan,nan,nan,0,nan,['oh']
68,Ses05M_script02_1_F012 [153.9000-155.1000]: it's stupid.,2.84,4.34,4.03,negative,3.736666666666667,1 out of 1,['stupid'],['stupid']
69,"Ses05M_script02_1_M017 [154.6200-164.0679]: Honey, it's a natural phenomenon.",6.826666666666666,4.35,5.533333333333333,positive,5.57,3 out of 3,"['honey', 'natural', 'phenomenon']","['honey', 'natural', 'phenomenon']"
70,"I mean, this kind of thing only happens once a year.",5.402,3.638,5.708,neutral,4.9159999999999995,5 out of 5,"['mean', 'kind', 'thing', 'happen', 'year']","['mean', 'kind', 'thing', 'happen', 'year']"
71,It's a great opportunity.,7.3,4.82,6.880000000000001,positive,6.333333333333333,2 out of 2,"['great', 'opportunity']","['great', 'opportunity']"
72,"Ses05M_script02_1_M018 [164.0779-173.3600]: I mean, Think about people in Kansas, they've got to get like you know plane tickets and hotel reservations just to see this.",5.843333333333334,4.071666666666666,5.5075,neutral,5.140833333333333,12 out of 13,"['mean', 'think', 'people', 'get', 'get', 'like', 'know', 'plane', 'ticket', 'hotel', 'reservation', 'see']","['mean', 'think', 'people', 'kansa', 'get', 'get', 'like', 'know', 'plane', 'ticket', 'hotel', 'reservation', 'see']"
73,We're just forty minutes away.,5.25,3.54,5.029999999999999,neutral,4.6066666666666665,2 out of 3,"['forty', 'minute']","['forty', 'minute', 'away']"
74,It's just too good of an opportunity to pass up.,6.906666666666666,4.513333333333334,6.1000000000000005,positive,5.84,3 out of 3,"['good', 'opportunity', 'pass']","['good', 'opportunity', 'pass']"
75,Ses05M_script02_1_F013 [172.8200-179.4200]: Pass what up?,5.73,4.38,4.78,neutral,4.963333333333334,1 out of 1,['pass'],['pass']
76,It's It's just little fish and they swim up on the beach and they flop around and they swim away and then they die.,5.511428571428572,5.005714285714285,5.424285714285714,neutral,5.313809523809524,7 out of 9,"['little', 'fish', 'swim', 'beach', 'flop', 'swim', 'die']","['little', 'fish', 'swim', 'beach', 'flop', 'around', 'swim', 'away', 'die']"
77,"Ses05M_script02_1_M019 [179.1600-185.5500]: Yeah, but all that time on the beach is the highlight of their little lives.",6.396,4.42,5.476,positive,5.430666666666666,5 out of 6,"['time', 'beach', 'highlight', 'little', 'life']","['yeah', 'time', 'beach', 'highlight', 'little', 'life']"
78,"You know,",6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
79,"Ses05M_script02_1_M020 [185.5600-194.6549]: and all that about flopping around, it's like laying eggs or what do you -- spawning or mating or something like that.",6.12,4.256666666666667,5.846666666666667,positive,5.407777777777778,6 out of 9,"['flop', 'like', 'lay', 'egg', 'mating', 'like']","['flop', 'around', 'like', 'lay', 'egg', 'spawning', 'mating', 'something', 'like']"
80,"Ses05M_script02_1_M021 [194.6649-201.6300]: I mean, this is a big night for these guys.",5.325,4.3549999999999995,5.03,neutral,4.903333333333333,4 out of 4,"['mean', 'big', 'night', 'guy']","['mean', 'big', 'night', 'guy']"
81,"You know, life's last orgy.",6.29,5.376666666666667,5.6433333333333335,positive,5.7700000000000005,3 out of 4,"['know', 'life', 'orgy']","['know', 'life', 'last', 'orgy']"
82,Ses05M_script02_1_F014 [200.8700-207.0300]: What are you so excited about.,8.11,6.43,7.33,positive,7.289999999999999,1 out of 1,['excited'],['excited']
83,"This isn't rocket science, this is just fish.",4.766666666666667,4.346666666666667,4.59,neutral,4.567777777777778,3 out of 3,"['neg-rocket', 'neg-science', 'fish']","['rocket', 'science', 'fish']"
84,Fish nobody even eats.,6.76,3.855,6.67,positive,5.761666666666667,2 out of 4,"['fish', 'eat']","['fish', 'nobody', 'even', 'eat']"
85,"Ses05M_script02_1_M022 [206.5600-208.2700]: Yeah, they do.",nan,nan,nan,nan,nan,0,nan,['yeah']
86,Ses05M_script02_1_F015 [207.6300-209.3300]: Augie.,nan,nan,nan,nan,nan,0,nan,['augie']
87,Ses05M_script02_1_M023 [208.8900-227.0400]: All right.,7.32,5.0,7.16,positive,6.493333333333333,1 out of 1,['right'],['right']
88,But they are fish that do something no other fish do.,5.0,5.0,5.0,neutral,5.0,2 out of 3,"['fish', 'neg-fish']","['fish', 'something', 'fish']"
89,"Like the swallows were turning into Capistrano or Lemmings jumping off the cliffs, you know like that.",6.275714285714286,4.231428571428571,5.678571428571429,positive,5.395238095238095,7 out of 9,"['like', 'swallow', 'turn', 'jump', 'cliff', 'know', 'like']","['like', 'swallow', 'turn', 'capistrano', 'lemming', 'jump', 'cliff', 'know', 'like']"
90,There's- There's magic here and mystery.,6.23,5.545,4.83,positive,5.535,2 out of 2,"['magic', 'mystery']","['magic', 'mystery']"
91,And a little bit of the unexplainable.,5.32,4.0,4.823333333333333,neutral,4.714444444444445,3 out of 3,"['little', 'bit', 'unexplainable']","['little', 'bit', 'unexplainable']"
92,"You know, I can't see how you could not be interested.",4.573333333333333,4.963333333333333,4.316666666666666,neutral,4.6177777777777775,3 out of 5,"['know', 'neg-see', 'neg-interested']","['know', 'ca', 'see', 'could', 'interested']"
93,Ses05M_script02_1_F016 [227.0200-228.7500]: I'm just not.,nan,nan,nan,nan,nan,0,nan,[]
94,Ses05M_script02_1_M024 [228.5500-230.1800]: For real?,7.09,4.05,5.89,positive,5.676666666666667,1 out of 1,['real'],['real']
95,Ses05M_script02_1_F017 [229.5900-230.9400]: Yes.,nan,nan,nan,nan,nan,0,nan,['yes']
96,Ses05M_script02_1_M025 [230.6100-245.0700]: I don't get it.,3.91,6.33,4.35,negative,4.863333333333333,1 out of 1,['neg-get'],['get']
97,"I mean, the first time we came you said it was the best night of your life.",5.752857142857143,4.325714285714286,5.548571428571429,neutral,5.209047619047619,7 out of 8,"['mean', 'first', 'time', 'come', 'say', 'night', 'life']","['mean', 'first', 'time', 'come', 'say', 'best', 'night', 'life']"
98,And last year I remember distinctly you were so excited about coming that you stubbed your toe toe pushing me out the door and you didn't even notice until you got in the car.,5.664166666666667,4.0375,5.5625,neutral,5.088055555555555,12 out of 15,"['year', 'remember', 'excited', 'come', 'stub', 'toe', 'toe', 'push', 'door', 'neg-notice', 'get', 'car']","['last', 'year', 'remember', 'distinctly', 'excited', 'come', 'stub', 'toe', 'toe', 'push', 'door', 'even', 'notice', 'get', 'car']"
99,"Ses05M_script02_1_F018 [243.5000-253.4100]: Well, if you also remember last year we- our shoes got wet, I got sand in my panties, we had a big argument, you had a sore throat, and we didn't see the grunion.",5.1923076923076925,4.119230769230769,5.396923076923077,neutral,4.9028205128205125,13 out of 17,"['remember', 'year', 'shoe', 'get', 'wet', 'get', 'sand', 'panty', 'big', 'argument', 'sore', 'throat', 'neg-see']","['well', 'also', 'remember', 'last', 'year', 'shoe', 'get', 'wet', 'get', 'sand', 'panty', 'big', 'argument', 'sore', 'throat', 'see', 'grunion']"
100,Ses05M_script02_1_M026 [252.9300-254.8500]: We weren't in a good spot.,3.615,4.645,4.21,negative,4.156666666666666,2 out of 2,"['neg-good', 'spot']","['good', 'spot']"
101,Ses05M_script02_1_F019 [254.6000-257.1800]: We didn't see them the first time either.,5.553333333333334,4.803333333333334,4.913333333333333,neutral,5.09,3 out of 4,"['neg-see', 'first', 'time']","['see', 'first', 'time', 'either']"
102,Ses05M_script02_1_M027 [256.6800-263.5500]: We just weren't in a good spot.,3.615,4.645,4.21,negative,4.156666666666666,2 out of 2,"['neg-good', 'spot']","['good', 'spot']"
103,This is a much better spot.,5.12,2.95,4.83,neutral,4.3,1 out of 3,['spot'],"['much', 'better', 'spot']"
104,I've got a great sense for these things.,6.3075,3.735,6.0,positive,5.3475,4 out of 4,"['get', 'great', 'sense', 'thing']","['get', 'great', 'sense', 'thing']"
105,Ses05M_script02_1_M028 [270.5500-276.6800]: Look there.,5.95,3.76,5.88,neutral,5.196666666666666,1 out of 1,['look'],['look']
106,What is that?,nan,nan,nan,nan,nan,0,nan,[]
107,"Is that -- Oh No, that's seaweed.",4.52,3.9,5.14,neutral,4.52,1 out of 2,['seaweed'],"['oh', 'seaweed']"
108,"Ses05M_script02_1_M029 [276.8500-285.1000]: Oh, this is great.",7.5,4.14,6.65,positive,6.096666666666667,1 out of 2,['great'],"['oh', 'great']"
109,I wouldn't miss this for the world.,6.09,4.82,5.3133333333333335,positive,5.407777777777778,3 out of 3,"['would', 'neg-miss', 'world']","['would', 'miss', 'world']"
110,"I mean, think about this, I know you're not interested but just think about this for a second;",5.168333333333333,4.096666666666667,5.245,neutral,4.836666666666667,6 out of 6,"['mean', 'think', 'know', 'neg-interested', 'think', 'second']","['mean', 'think', 'know', 'interested', 'think', 'second']"
111,Ses05M_script02_1_M030 [285.1312-319.2700]: somewhere out there is a giant mass of silver fish all swimming in this direction.,6.1850000000000005,4.075,6.215,positive,5.491666666666667,6 out of 7,"['giant', 'mass', 'silver', 'fish', 'swimming', 'direction']","['somewhere', 'giant', 'mass', 'silver', 'fish', 'swimming', 'direction']"
112,They don't know why they're doing it.,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 1,['neg-know'],['know']
113,We don't know why they're doing it.,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 1,['neg-know'],['know']
114,They didn't- It wasn't a decision.,4.5,6.57,3.1100000000000003,neutral,4.726666666666667,1 out of 1,['neg-decision'],['decision']
115,No one took a vote.,4.776666666666666,5.953333333333333,5.466666666666667,neutral,5.398888888888888,3 out of 3,"['neg-one', 'neg-take', 'vote']","['one', 'take', 'vote']"
116,Nobody sent them an invitation or a map or anything like that.,6.62,4.180000000000001,6.11,positive,5.636666666666667,4 out of 6,"['send', 'invitation', 'map', 'like']","['nobody', 'send', 'invitation', 'map', 'anything', 'like']"
117,It was just some internal time release fire cracker that went off.,5.528333333333333,4.363333333333333,5.3566666666666665,neutral,5.082777777777777,6 out of 6,"['internal', 'time', 'release', 'fire', 'cracker', 'go']","['internal', 'time', 'release', 'fire', 'cracker', 'go']"
118,And all as one they turned around and formed this giant line as long as the California coastline and they just started swimming.,6.00375,4.08125,5.8062499999999995,positive,5.297083333333333,8 out of 11,"['one', 'turn', 'form', 'giant', 'line', 'coastline', 'start', 'swim']","['one', 'turn', 'around', 'form', 'giant', 'line', 'long', 'california', 'coastline', 'start', 'swim']"
119,They are swimming right now at this very moment.,6.71,5.033333333333333,6.543333333333333,positive,6.095555555555555,3 out of 3,"['swim', 'right', 'moment']","['swim', 'right', 'moment']"
120,And And-,nan,nan,nan,nan,nan,0,nan,[]
121,Ses05M_script02_1_M031 [321.5400-333.1800]: And it's single mindedness with no mind.,4.345,4.4,4.37,neutral,4.371666666666667,2 out of 3,"['single', 'neg-mind']","['single', 'mindedness', 'mind']"
122,"It- It's urgency, it's pure urge.",5.653333333333333,5.196666666666666,5.3133333333333335,neutral,5.387777777777778,3 out of 3,"['urgency', 'pure', 'urge']","['urgency', 'pure', 'urge']"
123,"I mean, they didn't make any decisions.",3.6133333333333333,5.903333333333333,3.686666666666667,negative,4.401111111111111,3 out of 3,"['mean', 'neg-make', 'neg-decision']","['mean', 'make', 'decision']"
124,They don't ask any questions.,3.8449999999999998,6.425,3.915,negative,4.728333333333333,2 out of 2,"['neg-ask', 'neg-question']","['ask', 'question']"
