Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses05M_impro02_F000 [003.0334-005.3000]: What is it?,nan,nan,nan,nan,nan,0,nan,[]
2,"Ses05M_impro02_M000 [006.9200-016.3900]: Sweetheart, I've got to tell you something.",6.3999999999999995,4.306666666666667,5.783333333333333,positive,5.496666666666667,3 out of 4,"['sweetheart', 'get', 'tell']","['sweetheart', 'get', 'tell', 'something']"
3,I just got a call.,6.135,3.48,5.630000000000001,positive,5.081666666666667,2 out of 2,"['get', 'call']","['get', 'call']"
4,I'm going to Iraq.,6.32,4.86,5.33,positive,5.503333333333333,1 out of 2,['go'],"['go', 'iraq']"
5,Ses05M_impro02_F001 [016.3100-018.1100]: What?,nan,nan,nan,nan,nan,0,nan,[]
6,"Ses05M_impro02_M001 [017.8700-023.5700]: I know it's really crappy timing, but I don't have a choice.",4.62,4.595,4.625,neutral,4.613333333333333,4 out of 5,"['know', 'crappy', 'timing', 'neg-choice']","['know', 'really', 'crappy', 'timing', 'choice']"
7,Ses05M_impro02_F002 [022.2500-024.1900]: What?,nan,nan,nan,nan,nan,0,nan,[]
8,"No, you can't!",nan,nan,nan,nan,nan,0,nan,['ca']
9,Ses05M_impro02_M002 [023.8500-026.6800]: I know.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
10,I have to go-,6.32,4.86,5.33,positive,5.503333333333333,1 out of 1,['go'],['go']
11,Ses05M_impro02_F003 [024.9600-028.9100]: You didn't- Did you tell them you have two young children at home?,6.512,4.078,5.512,positive,5.367333333333334,5 out of 5,"['tell', 'two', 'young', 'child', 'home']","['tell', 'two', 'young', 'child', 'home']"
12,Ses05M_impro02_M003 [028.3900-033.1100]: You think they'd listen to me?,6.795,3.755,6.029999999999999,positive,5.526666666666666,2 out of 2,"['think', 'listen']","['think', 'listen']"
13,No.,nan,nan,nan,nan,nan,0,nan,[]
14,"Of course, I told them that.",5.27,3.86,4.94,neutral,4.69,1 out of 2,['tell'],"['course', 'tell']"
15,Ses05M_impro02_F004 [033.1700-035.7900]: And they didn't care?,2.3600000000000003,7.33,3.4400000000000004,negative,4.376666666666668,1 out of 1,['neg-care'],['care']
16,Ses05M_impro02_M004 [035.2500-037.4400]: No.,nan,nan,nan,nan,nan,0,nan,[]
17,Ses05M_impro02_M005 [039.1795-041.4200]: I don't know what to do.,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 1,['neg-know'],['know']
18,I'm - Sorry,4.81,4.62,5.65,neutral,5.026666666666666,1 out of 1,['sorry'],['sorry']
19,Ses05M_impro02_F005 [040.0700-042.4000]: They can't do that to you.,nan,nan,nan,nan,nan,0,nan,['ca']
20,Ses05M_impro02_M006 [041.4300-042.6900]: I know.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
21,Ses05M_impro02_M007 [042.9100-047.7800]: I don't have a choice.,3.6399999999999997,6.48,3.4400000000000004,negative,4.5200000000000005,1 out of 1,['neg-choice'],['choice']
22,I have to go.,6.32,4.86,5.33,positive,5.503333333333333,1 out of 1,['go'],['go']
23,"If I don't go, they'll come and take me.",4.713333333333333,4.41,5.1466666666666665,neutral,4.756666666666667,3 out of 3,"['neg-go', 'come', 'take']","['go', 'come', 'take']"
24,"Ses05M_impro02_F006 [045.3500-049.5100]: No, we have- There's got to be something you can do.",6.09,3.67,5.65,positive,5.136666666666667,1 out of 2,['get'],"['get', 'something']"
25,You can't go.,3.6799999999999997,5.14,4.67,negative,4.496666666666667,1 out of 2,['neg-go'],"['ca', 'go']"
26,Ses05M_impro02_M008 [048.5900-057.0100]: I've tried everything.,5.64,4.0,5.94,neutral,5.193333333333334,1 out of 2,['try'],"['try', 'everything']"
27,I've called everyone I know.,6.5,3.265,5.695,positive,5.153333333333333,2 out of 3,"['call', 'know']","['call', 'everyone', 'know']"
28,I've tried everything.,5.64,4.0,5.94,neutral,5.193333333333334,1 out of 2,['try'],"['try', 'everything']"
29,No one can do anything for me or they won't do anything for me.,3.91,7.33,4.44,negative,5.226666666666667,1 out of 4,['neg-one'],"['one', 'anything', 'wo', 'anything']"
30,Ses05M_impro02_F007 [055.5700-058.1400]: How long do you have to go for?,6.32,4.86,5.33,positive,5.503333333333333,1 out of 2,['go'],"['long', 'go']"
31,Ses05M_impro02_M009 [058.0400-060.2300]: At least a year.,5.75,3.33,5.81,neutral,4.963333333333334,1 out of 2,['year'],"['least', 'year']"
32,Ses05M_impro02_F008 [059.8200-060.8100]: What?,nan,nan,nan,nan,nan,0,nan,[]
33,Ses05M_impro02_M010 [060.3000-062.3900]: I know.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
34,Ses05M_impro02_M011 [062.7000-070.7200]: I don't want to -- the kids.,5.615,4.71,4.720000000000001,neutral,5.015,2 out of 2,"['neg-want', 'kid']","['want', 'kid']"
35,You've got to take care of them.,6.183333333333334,3.6199999999999997,5.68,positive,5.1611111111111105,3 out of 3,"['get', 'take', 'care']","['get', 'take', 'care']"
36,You've got- you've got to-,6.09,3.67,5.65,positive,5.136666666666667,2 out of 2,"['get', 'get']","['get', 'get']"
37,"Ses05M_impro02_M012 [070.7500-079.4200]: tell them about me and show them pictures of me and everything like that, because they are not going to see me for such a long time.",5.48,4.328571428571428,5.171428571428572,neutral,4.993333333333333,7 out of 9,"['tell', 'show', 'picture', 'like', 'neg-go', 'neg-see', 'time']","['tell', 'show', 'picture', 'everything', 'like', 'go', 'see', 'long', 'time']"
38,And it's such an important time and I just don't want to miss it.,5.58,4.7325,5.0600000000000005,neutral,5.1241666666666665,4 out of 4,"['important', 'time', 'neg-want', 'neg-miss']","['important', 'time', 'want', 'miss']"
39,Ses05M_impro02_F009 [079.2800-083.5900]: There's got to be something we can do.,6.09,3.67,5.65,positive,5.136666666666667,1 out of 2,['get'],"['get', 'something']"
40,You can't just go.,3.6799999999999997,5.14,4.67,negative,4.496666666666667,1 out of 2,['neg-go'],"['ca', 'go']"
41,Ses05M_impro02_MXX0 [079.9251-081.0836]: I don't know what to-,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 1,['neg-know'],['know']
42,Ses05M_impro02_M013 [083.8300-092.7000]: I don't have -- I know.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
43,What are we gonna- What are we- just run away?,6.41,5.24,5.44,positive,5.696666666666666,1 out of 4,['run'],"['gon', 'na', 'run', 'away']"
44,What can I do?,nan,nan,nan,nan,nan,0,nan,[]
45,Where can we go?,6.32,4.86,5.33,positive,5.503333333333333,1 out of 1,['go'],['go']
46,Ses05M_impro02_F010 [090.6700-094.5100]: Why don't we do that- Can we- Can we just leave the country?,5.41,4.095000000000001,5.91,neutral,5.138333333333334,2 out of 2,"['leave', 'country']","['leave', 'country']"
47,Ses05M_impro02_M014 [093.0200-094.3600]: Where are we gonna go?,6.32,4.86,5.33,positive,5.503333333333333,1 out of 3,['go'],"['gon', 'na', 'go']"
48,Ses05M_impro02_M015 [094.3700-095.8400]: Where are we gonna go?,6.32,4.86,5.33,positive,5.503333333333333,1 out of 3,['go'],"['gon', 'na', 'go']"
49,Ses05M_impro02_F011 [094.7500-096.1700]: I don't know.,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 1,['neg-know'],['know']
50,Ses05M_impro02_M016 [096.2767-100.3400]: They'll find me anyway.,6.45,3.52,6.24,positive,5.403333333333333,1 out of 2,['find'],"['find', 'anyway']"
51,You know they will.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
52,Ses05M_impro02_F012 [099.9200-103.1800]: What would be the worst that would happen if they found you somewhere else?,5.9425,3.6425,5.9125000000000005,neutral,5.165833333333334,4 out of 7,"['would', 'would', 'happen', 'find']","['would', 'worst', 'would', 'happen', 'find', 'somewhere', 'else']"
