Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses05F_impro07_F000 [002.7258-004.6600]: So guess what.,5.18,3.86,4.89,neutral,4.6433333333333335,1 out of 1,['guess'],['guess']
2,Ses05F_impro07_M000 [004.2400-005.2953]: what,nan,nan,nan,nan,nan,0,nan,[]
3,Ses05F_impro07_F001 [005.0200-007.8100]: I got into college.,6.265000000000001,3.835,5.77,positive,5.29,2 out of 2,"['get', 'college']","['get', 'college']"
4,Ses05F_impro07_M001 [007.1500-010.0800]: Shut up.,4.5,4.05,5.61,neutral,4.72,1 out of 1,['shut'],['shut']
5,"What'd you get, where'd you get accepted to?",6.1899999999999995,3.38,5.746666666666667,positive,5.105555555555555,3 out of 3,"['get', 'get', 'accept']","['get', 'get', 'accept']"
6,please,nan,nan,nan,nan,nan,0,nan,['please']
7,Ses05F_impro07_F002 [009.2300-010.2500]: U.S.C..,nan,nan,nan,nan,nan,0,nan,[]
8,"Ses05F_impro07_M002 [010.1100-012.3400]: Oh, sweet.",7.77,4.14,6.12,positive,6.010000000000001,1 out of 2,['sweet'],"['oh', 'sweet']"
9,Ses05F_impro07_F003 [011.0800-012.5700]: yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
10,Ses05F_impro07_M003 [012.3600-014.2600]: So you're not going to leave me.,4.5,5.33,4.6,neutral,4.81,2 out of 2,"['neg-go', 'neg-leave']","['go', 'leave']"
11,Ses05F_impro07_F004 [013.6500-014.7900]: No.,nan,nan,nan,nan,nan,0,nan,[]
12,"Ses05F_impro07_M004 [014.4500-017.7449]: oh, good good good good good good.",7.89,3.66,6.41,positive,5.986666666666667,6 out of 7,"['good', 'good', 'good', 'good', 'good', 'good']","['oh', 'good', 'good', 'good', 'good', 'good', 'good']"
13,Ses05F_impro07_F005 [014.9700-016.7000]: I'll stay in town.,5.865,3.475,5.59,neutral,4.976666666666667,2 out of 2,"['stay', 'town']","['stay', 'town']"
14,Ses05F_impro07_M005 [017.7762-019.9400]: Are you going to live on campus?,6.903333333333333,4.58,5.68,positive,5.721111111111111,3 out of 3,"['go', 'live', 'campus']","['go', 'live', 'campus']"
15,Where are you going to live?,7.135,4.785,5.915,positive,5.945,2 out of 2,"['go', 'live']","['go', 'live']"
16,Ses05F_impro07_F006 [019.3700-021.6800]: Uh- I don't know.,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 2,['neg-know'],"['uh', 'know']"
17,Ses05F_impro07_M006 [021.0600-025.8200]: Uh!,nan,nan,nan,nan,nan,0,nan,['uh']
18,stay over here.,6.14,3.14,5.71,positive,4.996666666666666,1 out of 1,['stay'],['stay']
19,Like travel to school.,6.913333333333333,4.84,6.326666666666667,positive,6.026666666666667,3 out of 3,"['like', 'travel', 'school']","['like', 'travel', 'school']"
20,because you are so close to me,5.23,3.81,5.94,neutral,4.993333333333333,1 out of 1,['close'],['close']
21,"Ses05F_impro07_F007 [024.0100-027.7700]: Well, I don't want to, I don't want to live with my mom.",4.422499999999999,4.8325,4.7525,neutral,4.6691666666666665,4 out of 5,"['neg-want', 'neg-want', 'neg-live', 'mom']","['well', 'want', 'want', 'live', 'mom']"
22,"Ses05F_impro07_M007 [027.2000-031.3700]: Okay, you're right, you're right, you're right,  right.",7.32,5.0,7.16,positive,6.493333333333333,4 out of 5,"['right', 'right', 'right', 'right']","['okay', 'right', 'right', 'right', 'right']"
23,Maybe we should get a place together.,5.975,3.5949999999999998,6.09,neutral,5.22,2 out of 4,"['get', 'place']","['maybe', 'get', 'place', 'together']"
24,Ses05F_impro07_F008 [030.8000-035.7900]: Whoa.,nan,nan,nan,nan,nan,0,nan,['whoa']
25,What an idea.,7.05,4.66,6.11,positive,5.94,1 out of 1,['idea'],['idea']
26,Where would you want to live?,6.62,4.6033333333333335,5.943333333333333,positive,5.722222222222221,3 out of 3,"['would', 'want', 'live']","['would', 'want', 'live']"
27,Ses05F_impro07_M008 [031.6200-034.0900]: That'll be awesome.,7.86,6.05,7.11,positive,7.006666666666667,1 out of 1,['awesome'],['awesome']
28,Ses05F_impro07_M009 [034.9000-042.6100]: I don't know.,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 1,['neg-know'],['know']
29,Well.,nan,nan,nan,nan,nan,0,nan,['well']
30,I wouldn't mind living by the U.S.C.,3.7533333333333334,4.683333333333334,4.45,negative,4.295555555555556,3 out of 3,"['would', 'neg-mind', 'neg-live']","['would', 'mind', 'live']"
31,"campus, you know, but I'm not going to go to school right now, so.",5.558333333333334,4.543333333333333,5.5616666666666665,neutral,5.221111111111111,6 out of 6,"['campus', 'know', 'neg-go', 'neg-go', 'school', 'right']","['campus', 'know', 'go', 'go', 'school', 'right']"
32,Ses05F_impro07_F009 [041.9800-045.0400]: That's fine.,6.5,3.86,5.78,positive,5.38,1 out of 1,['fine'],['fine']
33,You don't have to go to school to live near U.S.C..,5.68,4.806666666666667,5.683333333333334,neutral,5.390000000000001,3 out of 4,"['neg-go', 'school', 'live']","['go', 'school', 'live', 'near']"
34,Ses05F_impro07_M010 [043.4300-044.9000]: I know.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
35,Ses05F_impro07_M011 [044.9400-050.1700]: But I'd love to go all the US- all the U.S.C.,7.16,5.11,5.625,positive,5.965,2 out of 3,"['love', 'go']","['love', 'go', 'us']"
36,parties and do all that crazy stuff with you.,6.06,5.166666666666667,4.98,positive,5.402222222222222,3 out of 3,"['party', 'crazy', 'stuff']","['party', 'crazy', 'stuff']"
37,Ses05F_impro07_F010 [047.7400-049.7400]: Fair enough.,7.14,3.29,6.12,positive,5.516666666666667,1 out of 2,['fair'],"['fair', 'enough']"
38,"Ses05F_impro07_F011 [049.7600-052.8800]: Whoa, this is going to be so much fun.",7.345,5.59,6.1850000000000005,positive,6.373333333333332,2 out of 4,"['go', 'fun']","['whoa', 'go', 'much', 'fun']"
39,Ses05F_impro07_M012 [050.6600-053.3286]: it is going to be so much fun.,7.345,5.59,6.1850000000000005,positive,6.373333333333332,2 out of 3,"['go', 'fun']","['go', 'much', 'fun']"
40,Yes.,nan,nan,nan,nan,nan,0,nan,['yes']
41,Ses05F_impro07_M013 [053.3599-055.9900]: Uh!,nan,nan,nan,nan,nan,0,nan,['uh']
42,I'm so happy that you're not going to go away.,5.276666666666666,5.443333333333333,5.516666666666667,neutral,5.412222222222222,3 out of 4,"['happy', 'neg-go', 'neg-go']","['happy', 'go', 'go', 'away']"
43,Ses05F_impro07_F012 [054.1600-058.2600]: Thank you.,7.77,3.33,6.89,positive,5.996666666666666,1 out of 1,['thank'],['thank']
44,"I know, I'm really, really, really excited.",7.305,4.925000000000001,5.785,positive,6.005,2 out of 5,"['know', 'excite']","['know', 'really', 'really', 'really', 'excite']"
45,"Ses05F_impro07_M014 [056.7900-060.9500]: Oh, I bet you're going to love it too.",6.423333333333334,4.993333333333333,5.583333333333333,positive,5.666666666666667,3 out of 4,"['bet', 'go', 'love']","['oh', 'bet', 'go', 'love']"
46,You always wanted to go to U.S.C..,6.16,5.075,5.359999999999999,positive,5.531666666666666,2 out of 3,"['want', 'go']","['always', 'want', 'go']"
47,"Ses05F_impro07_F013 [060.2400-064.5700]: I know they have a really, really great program for what I want to do.",6.455,4.1425,6.0875,positive,5.561666666666667,4 out of 6,"['know', 'great', 'program', 'want']","['know', 'really', 'really', 'great', 'program', 'want']"
48,Ses05F_impro07_M015 [063.7300-071.2400]: You're going to have so much fun.,7.345,5.59,6.1850000000000005,positive,6.373333333333332,2 out of 3,"['go', 'fun']","['go', 'much', 'fun']"
49,"And there's lo- tons of people, you're going to meet so many people, I'm going to meet so many people too, because we're going to be there together.",5.915555555555556,4.095555555555555,5.45,neutral,5.153703703703704,9 out of 13,"['ton', 'people', 'go', 'meet', 'people', 'go', 'meet', 'people', 'go']","['lo', 'ton', 'people', 'go', 'meet', 'many', 'people', 'go', 'meet', 'many', 'people', 'go', 'together']"
50,Ses05F_impro07_F014 [070.8000-073.3400]: Can we for real live together?,7.52,4.38,6.195,positive,6.031666666666666,2 out of 3,"['real', 'live']","['real', 'live', 'together']"
51,"Ses05F_impro07_M016 [072.3700-077.5000]: Sure, why not.",6.64,3.48,6.82,positive,5.646666666666666,1 out of 1,['sure'],['sure']
52,"I don't know why not, I'm not doing anything I have no plans, I could live anywhere I want.",5.2475000000000005,5.725,4.9575,neutral,5.31,4 out of 7,"['neg-know', 'neg-plan', 'live', 'want']","['know', 'anything', 'plan', 'could', 'live', 'anywhere', 'want']"
53,Ses05F_impro07_F015 [075.2700-076.6600]: awesome.,7.86,6.05,7.11,positive,7.006666666666667,1 out of 1,['awesome'],['awesome']
54,Ses05F_impro07_F016 [077.1200-079.8400]: So should we get a place near campus?,6.13,3.7866666666666666,5.796666666666667,positive,5.237777777777778,3 out of 4,"['get', 'place', 'campus']","['get', 'place', 'near', 'campus']"
55,or-,nan,nan,nan,nan,nan,0,nan,[]
56,Ses05F_impro07_M017 [079.0300-081.5400]: That'll be great.,7.5,4.14,6.65,positive,6.096666666666667,1 out of 1,['great'],['great']
57,That'll be great.,7.5,4.14,6.65,positive,6.096666666666667,1 out of 1,['great'],['great']
58,"Ses05F_impro07_M018 [081.5700-088.1600]: We should try to find, like, a party spot though, like you know where there's going to be a lot of parties, where there are cool people, though.",6.555454545454546,4.248181818181818,5.8509090909090915,positive,5.551515151515152,11 out of 14,"['try', 'find', 'like', 'party', 'spot', 'like', 'know', 'go', 'party', 'cool', 'people']","['try', 'find', 'like', 'party', 'spot', 'though', 'like', 'know', 'go', 'lot', 'party', 'cool', 'people', 'though']"
59,Do you know any people that might be out there?,6.26,3.505,5.59,positive,5.118333333333333,2 out of 3,"['know', 'people']","['know', 'people', 'might']"
60,Ses05F_impro07_F017 [085.8800-087.1200]: okay.,nan,nan,nan,nan,nan,0,nan,['okay']
61,Ses05F_impro07_F018 [088.0500-089.4700]: not yet.,nan,nan,nan,nan,nan,0,nan,['yet']
62,"Ses05F_impro07_M019 [089.2200-090.1600]: Yeah, me either.",nan,nan,nan,nan,nan,0,nan,"['yeah', 'either']"
63,"Ses05F_impro07_M020 [090.1700-096.2000]: [garbage] I know, I know, I know, we'll figure it out.",5.686,3.446,5.5760000000000005,neutral,4.902666666666667,5 out of 5,"['garbage', 'know', 'know', 'know', 'figure']","['garbage', 'know', 'know', 'know', 'figure']"
64,Right?,7.32,5.0,7.16,positive,6.493333333333333,1 out of 1,['right'],['right']
65,[garbage] it is going to be so much fun.,5.8566666666666665,5.006666666666667,5.84,neutral,5.567777777777778,3 out of 4,"['garbage', 'go', 'fun']","['garbage', 'go', 'much', 'fun']"
66,Ses05F_impro07_F019 [090.6700-093.0700]: That happens.,5.5,3.43,5.53,neutral,4.82,1 out of 1,['happen'],['happen']
67,That happens at time,5.55,3.42,4.945,neutral,4.638333333333333,2 out of 2,"['happen', 'time']","['happen', 'time']"
68,Ses05F_impro07_F020 [093.6300-094.5100]: yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
69,Ses05F_impro07_F021 [095.5700-098.8000]: It's going to be ridiculous.,4.995,5.255000000000001,4.555,neutral,4.935,2 out of 2,"['go', 'ridiculous']","['go', 'ridiculous']"
70,It's going to be so cool.,6.57,4.1450000000000005,5.885,positive,5.533333333333334,2 out of 2,"['go', 'cool']","['go', 'cool']"
71,"Ses05F_impro07_M021 [097.7800-101.5000]: You can't make fun of me because I'm not going to school, though, because I'm going to be working though.",4.196666666666667,4.961666666666667,4.496666666666667,neutral,4.551666666666667,6 out of 9,"['neg-make', 'neg-fun', 'neg-go', 'neg-school', 'go', 'work']","['ca', 'make', 'fun', 'go', 'school', 'though', 'go', 'work', 'though']"
72,Ses05F_impro07_F022 [101.1700-103.4500]: I'm not going to make fun of you.,5.319999999999999,5.93,5.163333333333333,neutral,5.471111111111111,3 out of 3,"['neg-go', 'neg-make', 'fun']","['go', 'make', 'fun']"
73,Ses05F_impro07_M022 [102.4500-104.7600]: I'll have to make money and support us.,6.693333333333333,4.526666666666666,6.216666666666667,positive,5.812222222222222,3 out of 4,"['make', 'money', 'support']","['make', 'money', 'support', 'us']"
74,"Ses05F_impro07_F023 [104.2400-108.4200]: [LAUGHTER] Oh, I'm going to be working too, I mean.",5.4625,4.8475,5.66,neutral,5.323333333333333,4 out of 5,"['laughter', 'go', 'work', 'mean']","['laughter', 'oh', 'go', 'work', 'mean']"
75,"Ses05F_impro07_M023 [107.7700-118.1600]: Well, yeah, of course, but you're going to be working on your school stuff too, and partying that takes up a lot of time, right, especially at U.S.C., I hear it's a big party college.",6.125,4.526666666666666,5.713333333333333,positive,5.455000000000001,12 out of 17,"['go', 'work', 'school', 'stuff', 'party', 'take', 'time', 'right', 'hear', 'big', 'party', 'college']","['well', 'yeah', 'course', 'go', 'work', 'school', 'stuff', 'party', 'take', 'lot', 'time', 'right', 'especially', 'hear', 'big', 'party', 'college']"
76,Ses05F_impro07_F024 [117.3000-119.3600]: I- I hear the same.,6.68,3.62,6.71,positive,5.670000000000001,1 out of 1,['hear'],['hear']
77,Ses05F_impro07_M024 [118.9700-122.6400]: Woo- I I do.,6.37,4.33,5.32,positive,5.34,1 out of 1,['woo'],['woo']
78,"Ses05F_impro07_F025 [119.4400-121.7200]: I don't know how I feel about that, but-",4.725,5.404999999999999,4.859999999999999,neutral,4.996666666666666,2 out of 2,"['neg-know', 'feel']","['know', 'feel']"
79,Ses05F_impro07_M025 [122.6500-128.7700]: I know exactly how you feel about that.,6.545,3.645,5.640000000000001,positive,5.276666666666666,2 out of 3,"['know', 'feel']","['know', 'exactly', 'feel']"
80,I think you feel really excited about it.,6.913333333333333,4.803333333333334,5.93,positive,5.8822222222222225,3 out of 4,"['think', 'feel', 'excite']","['think', 'feel', 'really', 'excite']"
81,I know you are.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
82,I can tell.,5.27,3.86,4.94,neutral,4.69,1 out of 1,['tell'],['tell']
83,I know you.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
84,Ses05F_impro07_F026 [123.6900-124.9300]: oh yeah.,nan,nan,nan,nan,nan,0,nan,"['oh', 'yeah']"
85,Ses05F_impro07_F027 [125.0500-126.5400]: oh yeah.,nan,nan,nan,nan,nan,0,nan,"['oh', 'yeah']"
