Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses05M_script03_2_M000 [004.3240-009.3400]: Come to think of it the real cause of that roue was Peter Burden.,5.52,3.762,5.328,neutral,4.87,5 out of 7,"['come', 'think', 'real', 'cause', 'burden']","['come', 'think', 'real', 'cause', 'roue', 'peter', 'burden']"
2,Ses05M_script03_2_F000 [008.8100-010.9600]: Oh You knew there was nothing in that.,6.82,3.24,5.78,positive,5.28,1 out of 3,['know'],"['oh', 'know', 'nothing']"
3,Ses05M_script03_2_M001 [010.4400-013.7100]: I knew nothing of the sort.,6.82,3.24,5.78,positive,5.28,1 out of 3,['know'],"['know', 'nothing', 'sort']"
4,You accepted presents from him.,6.619999999999999,3.81,6.295,positive,5.575,2 out of 2,"['accept', 'present']","['accept', 'present']"
5,Ses05M_script03_2_F001 [013.1300-015.5200]: Only a trivial little broach.,4.83,3.77,4.82,neutral,4.473333333333334,3 out of 3,"['trivial', 'little', 'broach']","['trivial', 'little', 'broach']"
6,"Ses05M_script03_2_M002 [015.0600-018.9800]: I remember it well, covered in diamonds and the worst possible taste.",6.548,4.198,6.212,positive,5.652666666666666,5 out of 7,"['remember', 'cover', 'diamond', 'possible', 'taste']","['remember', 'well', 'cover', 'diamond', 'worst', 'possible', 'taste']"
7,Ses05M_script03_2_F002 [017.7900-021.4300]: Not at all.,nan,nan,nan,nan,nan,0,nan,[]
8,I quite like it.,7.44,4.4,6.28,positive,6.04,1 out of 2,['like'],"['quite', 'like']"
9,I wear it often.,6.36,3.33,5.72,positive,5.136666666666667,1 out of 2,['wear'],"['wear', 'often']"
10,Ses05M_script03_2_M003 [021.1100-025.4000]: You went out of your way to torture me over Peter Burden.,4.17,4.2025,4.015,neutral,4.129166666666666,4 out of 5,"['go', 'way', 'torture', 'burden']","['go', 'way', 'torture', 'peter', 'burden']"
11,"Ses05M_script03_2_F003 [024.9496-030.4600]: [garbage], No, I didn't.",2.88,3.84,5.15,negative,3.956666666666667,1 out of 1,['garbage'],['garbage']
12,You worked the whole thing up in your jealous imagination.,5.212,4.3100000000000005,5.8,neutral,5.107333333333333,5 out of 5,"['work', 'whole', 'thing', 'jealous', 'imagination']","['work', 'whole', 'thing', 'jealous', 'imagination']"
13,Ses05M_script03_2_M004 [029.7800-032.9700]: You must admit that he was in love with you.,6.336666666666667,4.27,5.18,positive,5.2622222222222215,3 out of 3,"['must', 'admit', 'love']","['must', 'admit', 'love']"
14,wasn't he?,nan,nan,nan,nan,nan,0,nan,[]
15,"Ses05M_script03_2_F004 [032.1200-035.5500]: Oh, maybe a little.",5.91,4.2,5.18,neutral,5.096666666666667,1 out of 3,['little'],"['oh', 'maybe', 'little']"
16,Nothing serious.,5.88,4.05,5.67,neutral,5.2,1 out of 2,['serious'],"['nothing', 'serious']"
17,Ses05M_script03_2_M005 [034.8500-037.6200]: He let him kiss you.,6.865,4.38,6.289999999999999,positive,5.845,2 out of 2,"['let', 'kiss']","['let', 'kiss']"
18,You said you did.,5.91,4.43,6.88,neutral,5.739999999999999,1 out of 1,['say'],['say']
19,"Ses05M_script03_2_F005 [037.1200-038.5800]: Well, what of it.",nan,nan,nan,nan,nan,0,nan,['well']
20,Ses05M_script03_2_M006 [038.2400-039.8900]: what of it?,nan,nan,nan,nan,nan,0,nan,[]
21,Ses05M_script03_2_F006 [039.2300-042.4900]: Well it gave him a lot of pleasure and it didn't hurt me.,7.693333333333333,5.55,6.39,positive,6.544444444444444,3 out of 5,"['give', 'pleasure', 'neg-hurt']","['well', 'give', 'lot', 'pleasure', 'hurt']"
22,Ses05M_script03_2_M007 [041.8900-043.7700]: What about me?,nan,nan,nan,nan,nan,0,nan,[]
23,"Ses05M_script03_2_F007 [043.2400-047.3100]: Well, if you hadn't been so nosey and suspicious you never would have known about it.",5.403333333333333,4.016666666666667,5.223333333333334,neutral,4.881111111111111,3 out of 6,"['suspicious', 'would', 'know']","['well', 'nosey', 'suspicious', 'never', 'would', 'know']"
24,"Ses05M_script03_2_M008 [046.3500-049.2000]: Well, that's a nice point of view I must say.",6.086,3.844,6.303999999999999,positive,5.411333333333332,5 out of 6,"['nice', 'point', 'view', 'must', 'say']","['well', 'nice', 'point', 'view', 'must', 'say']"
