Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,"Ses05F_impro05_F000 [002.2600-011.5600]: Hi,um- I think my baggage was lost, and I need to I guess file a claim or I don't know what.",4.89625,4.3462499999999995,5.21,neutral,4.8175,8 out of 10,"['think', 'baggage', 'lose', 'need', 'guess', 'file', 'claim', 'neg-know']","['hi', 'um', 'think', 'baggage', 'lose', 'need', 'guess', 'file', 'claim', 'know']"
2,"Ses05F_impro05_M000 [009.7600-011.8500]: Okay, what flight were you on?",6.11,4.2,5.33,positive,5.213333333333334,1 out of 2,['flight'],"['okay', 'flight']"
3,Ses05F_impro05_F001 [011.5900-015.1665]: Um-Seventeen.,nan,nan,nan,nan,nan,0,nan,[]
4,Coming from --,5.64,3.57,5.94,neutral,5.05,1 out of 1,['come'],['come']
5,Ses05F_impro05_M001 [013.2200-015.3600]: On what airline?,5.36,4.12,4.92,neutral,4.8,1 out of 1,['airline'],['airline']
6,Ses05F_impro05_F002 [015.1950-017.8748]: It was Virgin Atlantic coming from London.,5.6,4.075,5.905,neutral,5.193333333333334,2 out of 4,"['virgin', 'come']","['virgin', 'atlantic', 'come', 'london']"
7,"Ses05F_impro05_M002 [017.6467-024.7100]: From London, okay.",nan,nan,nan,nan,nan,0,nan,"['london', 'okay']"
8,Um- And you went through all your proper checkpoints?,5.48,4.126666666666667,5.593333333333334,neutral,5.066666666666667,3 out of 4,"['go', 'proper', 'checkpoint']","['um', 'go', 'proper', 'checkpoint']"
9,"Ses05F_impro05_F003 [024.1752-028.9646]: Yeah, I don't know where it was lost.",3.385,6.095,4.305,negative,4.595,2 out of 3,"['neg-know', 'lose']","['yeah', 'know', 'lose']"
10,"I was coming from Africa, so.",5.64,3.57,5.94,neutral,5.05,1 out of 2,['come'],"['come', 'africa']"
11,Ses05F_impro05_M003 [028.7936-033.5600]: So you haven't seen your bags since Africa.,4.34,6.335,4.1899999999999995,neutral,4.955,2 out of 4,"['neg-see', 'neg-bag']","['see', 'bag', 'since', 'africa']"
12,You flew threw Heath Row to here.,5.696666666666666,4.27,5.82,neutral,5.2622222222222215,3 out of 4,"['fly', 'throw', 'row']","['fly', 'throw', 'heath', 'row']"
13,Ses05F_impro05_F004 [030.8900-032.2600]: Right.,7.32,5.0,7.16,positive,6.493333333333333,1 out of 1,['right'],['right']
14,Ses05F_impro05_F005 [033.0800-034.3600]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
15,Ses05F_impro05_M004 [033.9900-037.9253]: Okay.,nan,nan,nan,nan,nan,0,nan,['okay']
16,"Well, let me see here.",6.109999999999999,3.3049999999999997,6.029999999999999,positive,5.1483333333333325,2 out of 3,"['let', 'see']","['well', 'let', 'see']"
17,I-,nan,nan,nan,nan,nan,0,nan,[]
18,Ses05F_impro05_M005 [038.6860-043.3700]: It seems like it went through Heath Row.,6.1725,3.9725,5.55,positive,5.2316666666666665,4 out of 5,"['seem', 'like', 'go', 'row']","['seem', 'like', 'go', 'heath', 'row']"
19,I see it here.,6.27,3.9,6.0,positive,5.390000000000001,1 out of 1,['see'],['see']
20,uh-,nan,nan,nan,nan,nan,0,nan,['uh']
21,Ses05F_impro05_F006 [042.0500-043.3329]: That's good.,7.89,3.66,6.41,positive,5.986666666666667,1 out of 1,['good'],['good']
22,Ses05F_impro05_M006 [043.4300-048.2934]: But uh- I don't see it here in the airport yet.,4.865,5.8,4.895,neutral,5.1866666666666665,2 out of 4,"['neg-see', 'airport']","['uh', 'see', 'airport', 'yet']"
23,uh,nan,nan,nan,nan,nan,0,nan,['uh']
24,Ses05F_impro05_M007 [048.3219-052.3600]: I'm not sure where it is.,3.3600000000000003,6.52,3.1799999999999997,negative,4.353333333333333,1 out of 1,['neg-sure'],['sure']
25,We can absolutely keep an eye out for for it for you.,6.25,3.6900000000000004,5.715,positive,5.218333333333334,2 out of 3,"['keep', 'eye']","['absolutely', 'keep', 'eye']"
26,"Ses05F_impro05_F007 [052.0280-057.3800]: Well, I can't leave without it.",5.32,5.52,4.53,neutral,5.123333333333334,1 out of 4,['neg-leave'],"['well', 'ca', 'leave', 'without']"
27,"I mean, Could you find out?",4.44,4.165,5.205,neutral,4.6033333333333335,2 out of 3,"['mean', 'find']","['mean', 'could', 'find']"
28,"Ses05F_impro05_M008 [055.7500-062.8100]: Well, I'm not a miracle worker.",3.375,5.44,4.225,negative,4.346666666666667,2 out of 3,"['neg-miracle', 'neg-worker']","['well', 'miracle', 'worker']"
29,I don't know what I can do for you.,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 1,['neg-know'],['know']
30,I don't have the bag right here.,6.135,5.785,5.77,positive,5.896666666666666,2 out of 2,"['neg-bag', 'right']","['bag', 'right']"
31,"Ses05F_impro05_F008 [061.8900-066.9200]: Right, well can you get on the computer maybe and like track it down and see when it's going to get here?",6.51875,4.2725,5.915,positive,5.5687500000000005,8 out of 10,"['right', 'get', 'computer', 'like', 'track', 'see', 'go', 'get']","['right', 'well', 'get', 'computer', 'maybe', 'like', 'track', 'see', 'go', 'get']"
32,"Ses05F_impro05_M009 [066.4800-075.1483]: Well, as I told you, it left Heath Row and it seems to have arrived here.",5.458,3.994,5.568,neutral,5.006666666666667,5 out of 7,"['tell', 'leave', 'row', 'seem', 'arrive']","['well', 'tell', 'leave', 'heath', 'row', 'seem', 'arrive']"
33,"But if you can't find it, then-are you sure you know what your bag looks like?",5.908333333333333,4.131666666666667,5.69,neutral,5.243333333333333,6 out of 7,"['neg-find', 'sure', 'know', 'bag', 'look', 'like']","['ca', 'find', 'sure', 'know', 'bag', 'look', 'like']"
34,"Ses05F_impro05_F009 [075.1483-078.5400]: Yes, sir, I know what my bag looks like.",6.142,3.8320000000000003,5.734,positive,5.236,5 out of 6,"['sir', 'know', 'bag', 'look', 'like']","['yes', 'sir', 'know', 'bag', 'look', 'like']"
35,"Ses05F_impro05_M010 [077.2100-081.6200]: Okay, and what is that?",nan,nan,nan,nan,nan,0,nan,['okay']
36,What kind of bag is it?,6.415,3.31,6.62,positive,5.448333333333333,2 out of 2,"['kind', 'bag']","['kind', 'bag']"
37,Ses05F_impro05_F010 [080.7100-087.8200]: Um- It's a travel backpack.,6.97,4.615,6.66,positive,6.081666666666667,2 out of 3,"['travel', 'backpack']","['um', 'travel', 'backpack']"
38,It's green and gray.,4.985,3.4400000000000004,5.205,neutral,4.543333333333334,2 out of 2,"['green', 'gray']","['green', 'gray']"
39,It's got my name on it and my information.,6.013333333333334,3.0033333333333334,5.3933333333333335,positive,4.803333333333334,3 out of 3,"['get', 'name', 'information']","['get', 'name', 'information']"
40,Ses05F_impro05_M011 [087.2100-089.4700]: And you couldn't find it?,3.55,6.48,3.76,negative,4.596666666666667,1 out of 2,['neg-find'],"['could', 'find']"
41,"Ses05F_impro05_F011 [088.8000-091.5800]: No, it didn't turn up at the baggage claim.",4.733333333333333,4.806666666666667,5.376666666666667,neutral,4.972222222222222,3 out of 3,"['neg-turn', 'baggage', 'claim']","['turn', 'baggage', 'claim']"
42,Ses05F_impro05_M012 [091.3800-093.1400]: Are you sure?,6.64,3.48,6.82,positive,5.646666666666666,1 out of 1,['sure'],['sure']
43,Ses05F_impro05_F012 [091.6000-095.4100]: I mean we've gone through all of this.,4.375,4.835,4.75,neutral,4.653333333333333,2 out of 2,"['mean', 'go']","['mean', 'go']"
44,I've been to five people already who--,5.550000000000001,3.66,5.525,neutral,4.911666666666667,2 out of 3,"['five', 'people']","['five', 'people', 'already']"
45,"Ses05F_impro05_M013 [094.5800-100.5600]: Well, obviously, that wasn't me, so I'm going to have to ask you the same questions they asked you just so we can get to the same point.",6.0200000000000005,3.836666666666667,5.951666666666666,positive,5.269444444444445,6 out of 8,"['go', 'ask', 'question', 'ask', 'get', 'point']","['well', 'obviously', 'go', 'ask', 'question', 'ask', 'get', 'point']"
46,Ses05F_impro05_F013 [099.8400-101.1200]: Okay.,nan,nan,nan,nan,nan,0,nan,['okay']
47,Ses05F_impro05_M014 [100.5900-112.7200]: All right?,7.32,5.0,7.16,positive,6.493333333333333,1 out of 1,['right'],['right']
48,"Now, um- it's green, travel bag, you couldn't find it.",5.695,4.8825,5.46,neutral,5.345833333333334,4 out of 6,"['green', 'travel', 'bag', 'neg-find']","['um', 'green', 'travel', 'bag', 'could', 'find']"
49,And was there something important in it that you need it?,6.135,4.1899999999999995,5.725,positive,5.349999999999999,2 out of 3,"['important', 'need']","['something', 'important', 'need']"
50,"Ses05F_impro05_F014 [111.2000-116.0900]: Yes, lots of really like -- sentimental value only, but--",6.963333333333333,4.38,6.416666666666667,positive,5.920000000000001,3 out of 6,"['like', 'sentimental', 'value']","['yes', 'lot', 'really', 'like', 'sentimental', 'value']"
51,Ses05F_impro05_M015 [115.4200-117.4300]: Sentimental value.,6.725,4.37,6.485,positive,5.859999999999999,2 out of 2,"['sentimental', 'value']","['sentimental', 'value']"
52,Ses05F_impro05_F015 [116.3300-118.1391]: --really important stuff.,6.34,4.115,5.609999999999999,positive,5.3549999999999995,2 out of 3,"['important', 'stuff']","['really', 'important', 'stuff']"
53,Ses05F_impro05_M016 [117.7700-127.4300]: Right.,7.32,5.0,7.16,positive,6.493333333333333,1 out of 1,['right'],['right']
54,"Well, I don't know what to tell you.",4.225,5.31,4.58,neutral,4.705,2 out of 3,"['neg-know', 'tell']","['well', 'know', 'tell']"
55,Um- What I can offer you is a fifty dollar voucher on your next flight.,5.916,4.224,5.406000000000001,neutral,5.182,5 out of 7,"['offer', 'fifty', 'dollar', 'voucher', 'flight']","['um', 'offer', 'fifty', 'dollar', 'voucher', 'next', 'flight']"
