Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses03F_script03_1_M000 [003.4000-005.2700]: Oh.,nan,nan,nan,nan,nan,0,nan,['oh']
2,Ses03F_script03_1_F000 [004.8600-006.5200]: [BREATHING],nan,nan,nan,nan,nan,0,nan,['breathing']
3,Ses03F_script03_1_M001 [006.0425-008.2650]: Good God.,6.895,4.609999999999999,5.705,positive,5.736666666666667,2 out of 2,"['good', 'god']","['good', 'god']"
4,Ses03F_script03_1_F001 [007.6700-009.9216]: Do you think it's them?,6.68,3.75,6.5,positive,5.6433333333333335,1 out of 1,['think'],['think']
5,Ses03F_script03_1_M002 [009.2650-011.2025]: I wonder.,6.68,4.38,6.44,positive,5.833333333333333,1 out of 1,['wonder'],['wonder']
6,"Ses03F_script03_1_F002 [010.7025-014.1700]: I mean, nobody knows we're here except for Freda and she wouldn't ring up.",4.5175,4.3575,5.1125,neutral,4.6625000000000005,4 out of 7,"['mean', 'know', 'would', 'neg-ring']","['mean', 'nobody', 'know', 'except', 'freda', 'would', 'ring']"
7,Ses03F_script03_1_M003 [013.7975-015.3150]: It must be them then.,5.45,4.1,5.06,neutral,4.87,1 out of 1,['must'],['must']
8,Ses03F_script03_1_F003 [014.9625-016.9300]: What are we to do?,nan,nan,nan,nan,nan,0,nan,[]
9,"Ses03F_script03_1_M004 [017.0400-021.4200]: We're all right, aren't we darling?",5.0,5.525,5.859999999999999,neutral,5.461666666666666,2 out of 2,"['right', 'neg-darling']","['right', 'darling']"
10,Whatever happens.,5.5,3.43,5.53,neutral,4.82,1 out of 2,['happen'],"['whatever', 'happen']"
11,Ses03F_script03_1_F004 [021.1650-024.4600]: Yes.,nan,nan,nan,nan,nan,0,nan,['yes']
12,"Now and always, sweet.",7.77,4.14,6.12,positive,6.010000000000001,1 out of 2,['sweet'],"['always', 'sweet']"
13,Ses03F_script03_1_M005 [024.4150-026.6375]: Then I don't care.,2.3600000000000003,7.33,3.4400000000000004,negative,4.376666666666668,1 out of 1,['neg-care'],['care']
14,Ses03F_script03_1_F005 [026.1175-028.5475]: It was bound to come sooner or later.,5.23,4.05,5.09,neutral,4.79,2 out of 4,"['bind', 'come']","['bind', 'come', 'sooner', 'later']"
15,Ses03F_script03_1_M006 [028.1900-034.2100]: Hello?,nan,nan,nan,nan,nan,0,nan,['hello']
16,Hello?,nan,nan,nan,nan,nan,0,nan,['hello']
17,What?,nan,nan,nan,nan,nan,0,nan,[]
18,"Ugh, wrong number.",4.415,4.395,4.76,neutral,4.5233333333333325,2 out of 3,"['wrong', 'number']","['ugh', 'wrong', 'number']"
19,"Ses03F_script03_1_F006 [034.0575-039.2300]: [LAUGHTER] God, it sent shivers up my spine.",5.814,4.434,5.304,neutral,5.184,5 out of 5,"['laughter', 'god', 'send', 'shiver', 'spine']","['laughter', 'god', 'send', 'shiver', 'spine']"
20,"Ses03F_script03_1_M007 [038.6900-043.4200]: things that should matter dreadfully don't seem to matter at all when one's happy, do they?",5.776666666666666,4.818333333333333,5.608333333333333,neutral,5.401111111111111,6 out of 7,"['thing', 'matter', 'neg-seem', 'neg-matter', 'one', 'happy']","['thing', 'matter', 'dreadfully', 'seem', 'matter', 'one', 'happy']"
21,Ses03F_script03_1_F007 [042.9100-050.0425]: Um terrible thing is one can't stay happy.,3.826,4.26,4.29,negative,4.125333333333334,5 out of 7,"['terrible', 'thing', 'one', 'neg-stay', 'neg-happy']","['um', 'terrible', 'thing', 'one', 'ca', 'stay', 'happy']"
22,"Well, it's true.",7.51,4.98,7.0,positive,6.496666666666667,1 out of 2,['true'],"['well', 'true']"
23,"I mean, the whole business is a very poor joke.",5.064,4.48,5.11,neutral,4.884666666666667,5 out of 5,"['mean', 'whole', 'business', 'poor', 'joke']","['mean', 'whole', 'business', 'poor', 'joke']"
24,"Ses03F_script03_1_M008 [044.5000-047.2100]: Ooh darling, don't say that.",5.705,4.76,4.28,neutral,4.915,2 out of 3,"['darling', 'neg-say']","['ooh', 'darling', 'say']"
25,"Ses03F_script03_1_M009 [049.7225-052.8575]: You mean that sacred and beautiful thing, love?",6.1080000000000005,4.862,5.358,positive,5.442666666666667,5 out of 5,"['mean', 'sacred', 'beautiful', 'thing', 'love']","['mean', 'sacred', 'beautiful', 'thing', 'love']"
