Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses03F_script01_2_F000 [006.9026-009.7483]: Why did you invite her here?,5.68,5.1,6.95,neutral,5.91,1 out of 1,['invite'],['invite']
2,Ses03F_script01_2_M000 [008.9019-011.7622]: Why?,nan,nan,nan,nan,nan,0,nan,[]
3,Does that bother you?,4.44,4.2,4.22,neutral,4.286666666666666,1 out of 1,['bother'],['bother']
4,Ses03F_script01_2_F001 [011.1850-015.8191]: She's been in New York for three-and-a-half years.,6.715,4.234999999999999,5.515,positive,5.488333333333333,2 out of 3,"['new', 'year']","['new', 'york', 'year']"
5,She don't just suddenly come and-,4.36,6.43,4.06,neutral,4.949999999999999,1 out of 2,['neg-come'],"['suddenly', 'come']"
6,"Ses03F_script01_2_M001 [015.3375-018.7450]: Well, maybe, maybe he just wanted to see her.",6.135,4.595,5.695,positive,5.4750000000000005,2 out of 5,"['want', 'see']","['well', 'maybe', 'maybe', 'want', 'see']"
7,Ses03F_script01_2_F002 [018.2825-021.4083]: You don't travel seven hundred miles just to see.,4.352,4.856,4.64,neutral,4.616,5 out of 5,"['neg-travel', 'neg-seven', 'neg-hundred', 'mile', 'see']","['travel', 'seven', 'hundred', 'mile', 'see']"
8,Ses03F_script01_2_M002 [021.2186-031.1858]: What do you mean?,2.43,4.81,4.17,negative,3.8033333333333332,1 out of 1,['mean'],['mean']
9,They lived next door to each other their entire lives.,6.4325,4.085,5.887499999999999,positive,5.468333333333334,4 out of 5,"['live', 'door', 'entire', 'life']","['live', 'next', 'door', 'entire', 'life']"
10,Why shouldn't he want to see her?,5.135,4.305,5.305,neutral,4.915,2 out of 2,"['neg-want', 'see']","['want', 'see']"
11,"Hey, don't look at me like that.",5.745,5.32,5.2,neutral,5.421666666666667,2 out of 3,"['neg-look', 'like']","['hey', 'look', 'like']"
12,I don't know anymore than you do.,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 2,['neg-know'],"['know', 'anymore']"
13,Ses03F_script01_2_F003 [031.3317-034.0753]: He's not going to marry her.,3.295,4.8100000000000005,4.5,negative,4.201666666666667,2 out of 2,"['neg-go', 'neg-marry']","['go', 'marry']"
14,Ses03F_script01_2_M003 [033.5925-036.3080]: How do you know he's even thinking about it?,6.75,3.495,6.140000000000001,positive,5.461666666666667,2 out of 3,"['know', 'think']","['know', 'even', 'think']"
