Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses03M_script01_1_F000 [006.6092-011.7770]: What's he going to say?,6.115,4.645,6.105,positive,5.621666666666667,2 out of 2,"['go', 'say']","['go', 'say']"
2,Maybe we ought to talk to him before he sees it.,5.97,3.4266666666666667,5.61,neutral,5.002222222222223,3 out of 4,"['ought', 'talk', 'see']","['maybe', 'ought', 'talk', 'see']"
3,Ses03M_script01_1_M000 [011.4606-014.6773]: He saw it.,4.16,4.18,4.67,neutral,4.336666666666667,1 out of 1,['saw'],['saw']
4,Ses03M_script01_1_F001 [014.5015-019.6517]: What do you mean.,2.43,4.81,4.17,negative,3.8033333333333332,1 out of 1,['mean'],['mean']
5,He couldn't have seen it.,3.7300000000000004,6.1,4.0,negative,4.61,1 out of 2,['neg-see'],"['could', 'see']"
6,"I was the first one up, he was still in bed.",6.86,3.5233333333333334,6.223333333333334,positive,5.535555555555555,3 out of 4,"['first', 'one', 'bed']","['first', 'one', 'still', 'bed']"
7,Ses03M_script01_1_M001 [019.2650-021.9192]: He was out there when it happened.,5.5,3.43,5.53,neutral,4.82,1 out of 1,['happen'],['happen']
8,Ses03M_script01_1_F002 [021.3040-023.5188]: When?,nan,nan,nan,nan,nan,0,nan,[]
9,Ses03M_script01_1_M002 [023.1025-032.3525]: About four in the morning.,5.835,3.67,6.0,neutral,5.168333333333333,2 out of 2,"['four', 'morning']","['four', 'morning']"
10,I heard a crack and I looked out and he was standing right there when it happened.,5.566666666666666,4.026666666666666,6.098333333333334,neutral,5.230555555555555,6 out of 6,"['hear', 'crack', 'look', 'stand', 'right', 'happen']","['hear', 'crack', 'look', 'stand', 'right', 'happen']"
11,F: What was he doing--?,nan,nan,nan,nan,nan,0,nan,['f']
12,Ses03M_script01_1_F003 [031.8506-034.5927]: Well what was he doing out at four in the morning?,5.835,3.67,6.0,neutral,5.168333333333333,2 out of 3,"['four', 'morning']","['well', 'four', 'morning']"
13,Ses03M_script01_1_M003 [034.2060-040.1648]: I don't know.,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 1,['neg-know'],['know']
14,But after it cracked he ran back into the house and he cried in the kitchen.,5.071666666666667,4.333333333333333,5.156666666666666,neutral,4.853888888888889,6 out of 6,"['crack', 'run', 'back', 'house', 'cry', 'kitchen']","['crack', 'run', 'back', 'house', 'cry', 'kitchen']"
15,Ses03M_script01_1_F004 [040.0593-042.3795]: Did you talk to him?,6.64,3.38,6.44,positive,5.486666666666667,1 out of 1,['talk'],['talk']
16,Ses03M_script01_1_M004 [041.7292-047.2837]: No.,nan,nan,nan,nan,nan,0,nan,[]
17,I figured the best thing to do was leave him alone.,4.7924999999999995,3.895,5.1925,neutral,4.626666666666666,4 out of 5,"['figure', 'thing', 'leave', 'alone']","['figure', 'best', 'thing', 'leave', 'alone']"
18,Ses03M_script01_1_F005 [047.5298-049.4985]: He cried hard?,3.785,4.975,3.76,negative,4.173333333333333,2 out of 2,"['cry', 'hard']","['cry', 'hard']"
19,Ses03M_script01_1_M005 [049.0414-051.4320]: I could hear it right through the floor.,6.38,3.9833333333333334,6.753333333333333,positive,5.705555555555556,3 out of 4,"['hear', 'right', 'floor']","['could', 'hear', 'right', 'floor']"
20,"Ses03M_script01_1_F006 [051.5374-054.8596]: God, what was he doing out there anyway?",5.9,5.56,5.0,neutral,5.486666666666667,1 out of 2,['god'],"['god', 'anyway']"
21,Ses03M_script01_1_F007 [054.9651-059.2013]: Starting to dream about him again.,6.92,4.59,5.45,positive,5.653333333333333,2 out of 2,"['start', 'dream']","['start', 'dream']"
22,He's walking around at night again.,6.725,3.4050000000000002,5.525,positive,5.218333333333333,2 out of 3,"['walk', 'night']","['walk', 'around', 'night']"
23,Ses03M_script01_1_M006 [058.7443-061.4160]: I guess he is.,5.18,3.86,4.89,neutral,4.6433333333333335,1 out of 1,['guess'],['guess']
24,"Ses03M_script01_1_F008 [061.0118-066.7850]: He's getting just like he did after he died, you know?",5.505,4.5525,5.2475000000000005,neutral,5.1016666666666675,4 out of 4,"['get', 'like', 'die', 'know']","['get', 'like', 'die', 'know']"
25,"What, what, what's the meaning of this?",6.45,4.05,6.53,positive,5.676666666666667,1 out of 1,['meaning'],['meaning']
26,Ses03M_script01_1_M007 [066.2323-072.5602]: I don't know.,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 1,['neg-know'],['know']
27,"But I know one thing mom, we made a terrible mistake with dad.",5.54,3.875,5.43375,neutral,4.949583333333333,8 out of 8,"['know', 'one', 'thing', 'mom', 'make', 'terrible', 'mistake', 'dad']","['know', 'one', 'thing', 'mom', 'make', 'terrible', 'mistake', 'dad']"
28,Ses03M_script01_1_F009 [071.9274-073.9489]: What?,nan,nan,nan,nan,nan,0,nan,[]
