Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses03M_impro02_M000 [005.7703-009.1927]: Hey sweetie.,7.56,4.35,5.89,positive,5.933333333333334,1 out of 2,['sweetie'],"['hey', 'sweetie']"
2,Ses03M_impro02_M001 [018.5048-020.6139]: Hey.,nan,nan,nan,nan,nan,0,nan,['hey']
3,Ses03M_impro02_F000 [005.8897-008.6953]: Um.,nan,nan,nan,nan,nan,0,nan,['um']
4,Ses03M_impro02_F001 [008.7550-016.5375]: How's it- going?,6.32,4.86,5.33,positive,5.503333333333333,1 out of 1,['go'],['go']
5,Oh I'm so tired.,4.29,3.67,5.06,neutral,4.34,1 out of 2,['tired'],"['oh', 'tired']"
6,"Oh, I just woke up.",6.57,3.8,5.71,positive,5.36,1 out of 2,['wake'],"['oh', 'wake']"
7,Mmm.,nan,nan,nan,nan,nan,0,nan,['mmm']
8,Ses03M_impro02_F002 [017.0722-019.3803]: What's going on?,6.32,4.86,5.33,positive,5.503333333333333,1 out of 1,['go'],['go']
9,"Ses03M_impro02_M002 [021.6685-024.6731]: Uh, -Um",nan,nan,nan,nan,nan,0,nan,"['uh', 'um']"
10,Ses03M_impro02_F003 [020.0369-022.7032]: Why the sad face?,4.23,4.04,4.9,neutral,4.39,2 out of 2,"['sad', 'face']","['sad', 'face']"
11,Ses03M_impro02_M003 [024.7924-029.4375]: they need me out there sooner than I thought,6.105,3.915,5.605,positive,5.208333333333333,2 out of 3,"['need', 'thought']","['need', 'sooner', 'thought']"
12,Ses03M_impro02_F004 [030.0852-034.4229]: Where?,nan,nan,nan,nan,nan,0,nan,[]
13,Who?,nan,nan,nan,nan,nan,0,nan,[]
14,What are you talking about?,6.64,3.38,6.44,positive,5.486666666666667,1 out of 1,['talk'],['talk']
15,Ses03M_impro02_M004 [033.8658-038.4223]: They want to deploy me next week.,5.173333333333333,4.526666666666666,5.19,neutral,4.963333333333334,3 out of 4,"['want', 'deploy', 'week']","['want', 'deploy', 'next', 'week']"
16,Ses03M_impro02_F005 [037.3677-039.1784]: Next week?,5.27,3.33,5.28,neutral,4.626666666666666,1 out of 2,['week'],"['next', 'week']"
17,Ses03M_impro02_F006 [039.2580-041.5661]: Overseas?,nan,nan,nan,nan,nan,0,nan,['overseas']
18,Ses03M_impro02_M005 [042.6008-044.6702]: For--,nan,nan,nan,nan,nan,0,nan,[]
19,Ses03M_impro02_F007 [044.1130-046.6997]: For how long this time?,5.6,3.41,4.36,neutral,4.456666666666667,1 out of 2,['time'],"['long', 'time']"
20,Ses03M_impro02_M006 [046.0650-048.8288]: They said anywhere from two to three years.,5.8475,3.6174999999999997,5.797499999999999,neutral,5.0874999999999995,4 out of 5,"['say', 'two', 'three', 'year']","['say', 'anywhere', 'two', 'three', 'year']"
21,Ses03M_impro02_F008 [048.1522-056.8077]: What?,nan,nan,nan,nan,nan,0,nan,[]
22,What do you mean two to three years?,4.9775,3.7125,5.12,neutral,4.603333333333333,4 out of 4,"['mean', 'two', 'three', 'year']","['mean', 'two', 'three', 'year']"
23,Don't they know that you have a wife and an expectant child?,5.693333333333333,5.433333333333334,4.973333333333334,neutral,5.366666666666667,3 out of 4,"['neg-know', 'wife', 'child']","['know', 'wife', 'expectant', 'child']"
24,Ses03M_impro02_M007 [056.1100-059.2949]: I told them that but they--,5.27,3.86,4.94,neutral,4.69,1 out of 1,['tell'],['tell']
25,Ses03M_impro02_F009 [058.7975-061.1454]: Honey--,7.27,4.38,6.39,positive,6.013333333333333,1 out of 1,['honey'],['honey']
26,Ses03M_impro02_M008 [059.8123-062.9760]: --need me on the specialist honey.,6.08,4.1066666666666665,5.85,positive,5.345555555555556,3 out of 3,"['need', 'specialist', 'honey']","['need', 'specialist', 'honey']"
27,Ses03M_impro02_F010 [061.6826-067.3137]: You can't.,nan,nan,nan,nan,nan,0,nan,['ca']
28,We need you.,5.45,3.67,5.06,neutral,4.726666666666667,1 out of 1,['need'],['need']
29,I need you.,5.45,3.67,5.06,neutral,4.726666666666667,1 out of 1,['need'],['need']
30,"Ses03M_impro02_M009 [066.6570-069.7412]: I don't want to go but,-",3.84,4.925,4.640000000000001,negative,4.468333333333334,2 out of 2,"['neg-want', 'neg-go']","['want', 'go']"
31,Ses03M_impro02_F011 [071.8503-075.1931]: I don't care about the money.,4.73,7.095000000000001,4.880000000000001,neutral,5.568333333333334,2 out of 2,"['neg-care', 'money']","['care', 'money']"
