Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses03F_impro06_M000 [005.7363-008.1500]: How you doing?,nan,nan,nan,nan,nan,0,nan,[]
2,Ses03F_impro06_F000 [008.3440-012.1707]: Okay.,nan,nan,nan,nan,nan,0,nan,['okay']
3,Ses03F_impro06_F001 [013.5951-016.7102]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
4,Wow.,nan,nan,nan,nan,nan,0,nan,['wow']
5,Ses03F_impro06_M001 [015.9759-019.0242]: We're all going to miss him.,5.21,4.38,5.225,neutral,4.9383333333333335,2 out of 2,"['go', 'miss']","['go', 'miss']"
6,Ses03F_impro06_F002 [019.1355-023.5856]: Mmm hmm.,nan,nan,nan,nan,nan,0,nan,"['mmm', 'hmm']"
7,"I never knew it was going to be this hard, you know.",6.077500000000001,3.96,5.4625,positive,5.166666666666667,4 out of 5,"['know', 'go', 'hard', 'know']","['never', 'know', 'go', 'hard', 'know']"
8,Ses03F_impro06_F003 [025.4324-031.1063]: It's weird 'cause it's like you expected it to happen and eventually-,5.995,4.245,5.3625,neutral,5.200833333333333,4 out of 5,"['weird', 'like', 'expect', 'happen']","['weird', 'like', 'expect', 'happen', 'eventually']"
9,"Ses03F_impro06_F004 [031.2621-034.7999]: he had cancer, you know?",4.36,4.1899999999999995,4.34,neutral,4.296666666666667,2 out of 2,"['cancer', 'know']","['cancer', 'know']"
10,"Ses03F_impro06_MXX0 [033.0941-033.6931]: Mmm, Hmm.",nan,nan,nan,nan,nan,0,nan,"['mmm', 'hmm']"
11,"Ses03F_impro06_F005 [034.8667-043.5889]: They thought he got--would get better and he did, and then it just- things turned bad.",5.572857142857143,3.81,5.512857142857143,neutral,4.965238095238095,7 out of 8,"['think', 'get', 'would', 'get', 'thing', 'turn', 'bad']","['think', 'get', 'would', 'get', 'better', 'thing', 'turn', 'bad']"
12,"Ses03F_impro06_F006 [043.8114-047.4382]: Turned around for the worst, you know.",6.135,3.3600000000000003,5.83,positive,5.108333333333333,2 out of 4,"['turn', 'know']","['turn', 'around', 'worst', 'know']"
13,"Ses03F_impro06_M002 [048.6398-055.4484]: I didn't know him, Tricia, but uh- I heard that he was a great man.",5.695,4.72,5.755,neutral,5.39,4 out of 6,"['neg-know', 'hear', 'great', 'man']","['know', 'tricia', 'uh', 'hear', 'great', 'man']"
14,Ses03F_impro06_F007 [054.3359-057.1617]: He was amazing.,7.72,6.05,6.83,positive,6.866666666666667,1 out of 1,['amazing'],['amazing']
15,Ses03F_impro06_F008 [057.3397-060.0098]: I loved that boy.,6.92,4.735,5.71,positive,5.788333333333334,2 out of 2,"['love', 'boy']","['love', 'boy']"
16,"Ses03F_impro06_F009 [060.0766-063.3252]: We did everything together, you know.",6.82,3.24,5.78,positive,5.28,1 out of 3,['know'],"['everything', 'together', 'know']"
17,"Ses03F_impro06_F010 [063.7924-073.8052]: It's weird, I think.",5.885,4.02,5.625,neutral,5.176666666666667,2 out of 2,"['weird', 'think']","['weird', 'think']"
18,"I feel so alone, you know?",5.6466666666666665,3.763333333333333,5.26,neutral,4.89,3 out of 3,"['feel', 'alone', 'know']","['feel', 'alone', 'know']"
19,What am I going to do now?,6.32,4.86,5.33,positive,5.503333333333333,1 out of 1,['go'],['go']
20,Now that he's gone.,6.32,4.86,5.33,positive,5.503333333333333,1 out of 1,['go'],['go']
21,Ses03F_impro06_F011 [074.5172-079.0786]: He's so young.,6.31,4.09,5.6,positive,5.333333333333333,1 out of 1,['young'],['young']
22,It seems so--,5.45,3.24,4.53,neutral,4.406666666666667,1 out of 1,['seem'],['seem']
23,Ses03F_impro06_F012 [079.2343-083.0392]: so wrong in so many ways.,4.575,4.095,4.11,neutral,4.260000000000001,2 out of 3,"['wrong', 'way']","['wrong', 'many', 'way']"
24,Ses03F_impro06_F013 [083.5509-088.7576]: His poor parents.,5.2,4.404999999999999,4.5,neutral,4.701666666666667,2 out of 2,"['poor', 'parent']","['poor', 'parent']"
25,"You know, it's their only son.",6.865,3.835,5.390000000000001,positive,5.363333333333333,2 out of 2,"['know', 'son']","['know', 'son']"
26,Ses03F_impro06_M003 [088.2236-091.1829]: yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
27,Ses03F_impro06_F014 [092.0507-098.9038]: Kind of a whole year.,6.463333333333334,3.3333333333333335,6.556666666666667,positive,5.451111111111111,3 out of 3,"['kind', 'whole', 'year']","['kind', 'whole', 'year']"
28,"I mean, he suffered with this, this monster, this thing, this disease.",2.852,4.758,4.14,negative,3.9166666666666665,5 out of 5,"['mean', 'suffer', 'monster', 'thing', 'disease']","['mean', 'suffer', 'monster', 'thing', 'disease']"
29,"Ses03F_impro06_M004 [097.6356-100.7729]: He was in chemo the whole time, right?",5.07,4.1775,5.2275,neutral,4.825,4 out of 4,"['chemo', 'whole', 'time', 'right']","['chemo', 'whole', 'time', 'right']"
30,Ses03F_impro06_FXX0 [100.0518-100.6198]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
31,Ses03F_impro06_M005 [101.1289-105.2675]: And he just got that baseball scholarship.,6.213333333333333,4.206666666666667,5.926666666666667,positive,5.448888888888889,3 out of 3,"['get', 'baseball', 'scholarship']","['get', 'baseball', 'scholarship']"
32,Ses03F_impro06_F015 [103.8880-108.8276]: I know.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
33,"He was, he had so much going for him.",6.32,4.86,5.33,positive,5.503333333333333,1 out of 2,['go'],"['much', 'go']"
34,"Ses03F_impro06_F016 [109.2504-113.9007]: So handsome, so young, so gifted.",6.693333333333333,4.31,6.163333333333333,positive,5.722222222222222,3 out of 3,"['handsome', 'young', 'gifted']","['handsome', 'young', 'gifted']"
35,Ses03F_impro06_F017 [114.1010-116.9491]: So talented.,7.95,4.55,6.14,positive,6.213333333333334,1 out of 1,['talented'],['talented']
36,"Ses03F_impro06_F018 [117.2161-120.2050]: Such a sweet person, you know?",6.8966666666666665,3.6966666666666668,5.966666666666667,positive,5.5200000000000005,3 out of 3,"['sweet', 'person', 'know']","['sweet', 'person', 'know']"
37,Ses03F_impro06_M006 [119.5746-122.4005]: How's his parents doing?,6.73,4.14,5.0,positive,5.29,1 out of 1,['parent'],['parent']
38,Ses03F_impro06_F019 [121.6439-124.8925]: Not very good.,2.1100000000000003,6.34,3.59,negative,4.013333333333333,1 out of 1,['neg-good'],['good']
39,"Ses03F_impro06_F020 [125.1595-134.2823]: Can you imagine, though, you know, as a parent, just losing a kid?",6.314,4.396,5.384,positive,5.364666666666667,5 out of 6,"['imagine', 'know', 'parent', 'lose', 'kid']","['imagine', 'though', 'know', 'parent', 'lose', 'kid']"
40,Twenty-two years old.,4.47,3.9050000000000002,5.015,neutral,4.463333333333334,2 out of 2,"['year', 'old']","['year', 'old']"
41,M: Jesus,nan,nan,nan,nan,nan,0,nan,['jesus']
42,"Ses03F_impro06_F021 [136.4628-142.2035]: It's weird, I kind of feel like part of me is gone now, you know?",6.355714285714286,3.912857142857143,5.781428571428571,positive,5.3500000000000005,7 out of 7,"['weird', 'kind', 'feel', 'like', 'part', 'go', 'know']","['weird', 'kind', 'feel', 'like', 'part', 'go', 'know']"
43,Ses03F_impro06_F022 [142.3000-146.8761]: Because this other half was just kind of like ripped away.,6.166666666666667,4.283333333333333,6.006666666666667,positive,5.485555555555556,3 out of 5,"['kind', 'like', 'rip']","['half', 'kind', 'like', 'rip', 'away']"
44,"Ses03F_impro06_M007 [146.8316-150.3027]: You guys were pretty close, weren't you?",6.493333333333333,4.673333333333334,5.92,positive,5.695555555555555,3 out of 3,"['guy', 'pretty', 'close']","['guy', 'pretty', 'close']"
45,"Ses03F_impro06_F023 [150.4584-155.9098]: He was like, he was like my brother, you know.",6.970000000000001,4.130000000000001,5.95,positive,5.683333333333334,4 out of 4,"['like', 'like', 'brother', 'know']","['like', 'like', 'brother', 'know']"
46,Ses03F_impro06_F024 [156.9111-160.2264]: He was my brother.,6.18,4.48,5.46,positive,5.373333333333334,1 out of 1,['brother'],['brother']
47,"Ses03F_impro06_F025 [160.5379-169.9277]: Just seems so unfair, is the way it is.",4.836666666666667,3.296666666666667,4.453333333333333,neutral,4.195555555555555,3 out of 3,"['seem', 'unfair', 'way']","['seem', 'unfair', 'way']"
48,"Ses03F_impro06_F026 [172.2418-178.1159]: You know, he had that really pretty girlfriend for like about a year and-",7.054,4.304,5.914,positive,5.7573333333333325,5 out of 6,"['know', 'pretty', 'girlfriend', 'like', 'year']","['know', 'really', 'pretty', 'girlfriend', 'like', 'year']"
49,Ses03F_impro06_M008 [177.3594-179.8070]: What was her name?,5.62,3.04,5.14,neutral,4.6000000000000005,1 out of 1,['name'],['name']
50,Ses03F_impro06_F027 [179.1172-182.7663]: Kelly.,nan,nan,nan,nan,nan,0,nan,['kelly']
51,Kelly Uveny.,nan,nan,nan,nan,nan,0,nan,"['kelly', 'uveny']"
52,Ses03F_impro06_MXX1 [180.5841-181.2905]: Kelly.,nan,nan,nan,nan,nan,0,nan,['kelly']
53,Ses03F_impro06_F028 [182.8998-187.0829]: They talked about getting married and--,6.365,3.525,6.045,positive,5.3116666666666665,2 out of 3,"['talk', 'get']","['talk', 'get', 'married']"
54,Ses03F_impro06_M009 [187.4166-190.7575]: Trying to have a baby.,6.154999999999999,4.484999999999999,5.44,positive,5.359999999999999,2 out of 2,"['try', 'baby']","['try', 'baby']"
55,Ses03F_impro06_F029 [190.2870-197.7854]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
56,"But then when he got cancer and it got bad, you know, she just took off and-",4.826666666666667,4.183333333333334,4.7283333333333335,neutral,4.579444444444445,6 out of 6,"['get', 'cancer', 'get', 'bad', 'know', 'take']","['get', 'cancer', 'get', 'bad', 'know', 'take']"
57,Ses03F_impro06_F030 [198.0302-200.8115]: so I was there for him.,nan,nan,nan,nan,nan,0,nan,[]
58,Ses03F_impro06_M010 [200.0327-202.4358]: Some people.,5.7,3.77,5.4,neutral,4.956666666666667,1 out of 1,['people'],['people']
59,"Ses03F_impro06_M011 [202.6138-208.2432]: Yeah, but you were there all the hospital days.",4.94,4.345000000000001,4.76,neutral,4.681666666666667,2 out of 3,"['hospital', 'day']","['yeah', 'hospital', 'day']"
60,By his bed-,7.16,3.0,6.73,positive,5.63,1 out of 1,['bed'],['bed']
61,Ses03F_impro06_F031 [209.0220-213.0716]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
62,"God, I loved that kid.",7.043333333333334,5.21,5.25,positive,5.834444444444444,3 out of 3,"['god', 'love', 'kid']","['god', 'love', 'kid']"
63,"Ses03F_impro06_M012 [212.9381-216.1422]: So nice, so positive.",7.26,4.515,6.865,positive,6.213333333333334,2 out of 2,"['nice', 'positive']","['nice', 'positive']"
64,Ses03F_impro06_F032 [215.2521-217.0099]: yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
65,Ses03F_impro06_M013 [216.6984-219.4797]: We need more people like him.,6.196666666666667,3.9466666666666668,5.58,positive,5.2411111111111115,3 out of 3,"['need', 'people', 'like']","['need', 'people', 'like']"
66,"Ses03F_impro06_F033 [218.7010-222.7061]: Joe, do you think he knew I loved him?",7.166666666666667,4.116666666666667,6.066666666666666,positive,5.783333333333334,3 out of 4,"['think', 'know', 'love']","['joe', 'think', 'know', 'love']"
67,Ses03F_impro06_M014 [222.2611-225.2871]: I don't know.,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 1,['neg-know'],['know']
68,"Ses03F_impro06_F034 [224.5529-229.8930]: I never told him, I love you, but-",6.635,4.61,5.43,positive,5.558333333333334,2 out of 3,"['tell', 'love']","['never', 'tell', 'love']"
69,Ses03F_impro06_F035 [230.1155-232.8746]: I loved him so much.,8.0,5.36,5.92,positive,6.426666666666667,1 out of 2,['love'],"['love', 'much']"
70,Ses03F_impro06_M015 [232.1626-234.5211]: I don't know if Benny was smart like that- but-,6.116666666666667,4.99,5.77,positive,5.625555555555555,3 out of 4,"['neg-know', 'smart', 'like']","['know', 'benny', 'smart', 'like']"
71,Ses03F_impro06_M016 [234.6991-238.5485]: I'm sure he loved you too.,7.32,4.42,6.37,positive,6.036666666666666,2 out of 2,"['sure', 'love']","['sure', 'love']"
72,He just didn't know it.,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 1,['neg-know'],['know']
73,"Ses03F_impro06_FXX1 [239.0021-243.7781]: Yeah, man.",5.42,4.36,5.44,neutral,5.073333333333334,1 out of 2,['man'],"['yeah', 'man']"
