Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses04F_impro02_M000 [007.3037-011.5900]: So you're leaving tomorrow.,4.68,4.48,5.47,neutral,4.876666666666666,1 out of 2,['leave'],"['leave', 'tomorrow']"
2,Ses04F_impro02_F000 [011.9500-015.5600]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
3,They just called.,6.18,3.29,5.61,positive,5.026666666666666,1 out of 1,['call'],['call']
4,Ses04F_impro02_M001 [018.2300-022.3500]: This is really-this is unfair.,3.15,3.75,4.0,negative,3.6333333333333333,1 out of 1,['unfair'],['unfair']
5,Ses04F_impro02_F001 [022.1600-024.9200]: I know.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
6,Ses04F_impro02_M002 [025.8000-029.9400]: I don't see [BREATHING],3.7300000000000004,6.1,4.0,negative,4.61,1 out of 2,['neg-see'],"['see', 'breathing']"
7,Ses04F_impro02_F002 [031.8500-042.0800]: I don't know what to say.,4.545,5.595,5.55,neutral,5.23,2 out of 2,"['neg-know', 'say']","['know', 'say']"
8,I don't want to go but I don't have a lot of choice.,4.68,4.456666666666667,5.28,neutral,4.805555555555556,3 out of 4,"['neg-want', 'neg-go', 'choice']","['want', 'go', 'lot', 'choice']"
9,Ses04F_impro02_M003 [041.6400-056.1200]: I mean we both knew that this was going to happen.,5.2675,4.085,5.202500000000001,neutral,4.851666666666667,4 out of 4,"['mean', 'know', 'go', 'happen']","['mean', 'know', 'go', 'happen']"
10,"It's just that I feel that, you know, I don't want Susie growing up without a mother.",5.668,4.8260000000000005,5.3,neutral,5.264666666666667,5 out of 7,"['feel', 'know', 'neg-want', 'neg-grow', 'mother']","['feel', 'know', 'want', 'susie', 'grow', 'without', 'mother']"
11,"Ses04F_impro02_M004 [057.1400-065.7929]: And, uh, I'm afraid that if you, you know, when you leave, you won't come back.",4.67,5.336,4.56,neutral,4.855333333333333,5 out of 7,"['afraid', 'know', 'leave', 'neg-come', 'neg-back']","['uh', 'afraid', 'know', 'leave', 'wo', 'come', 'back']"
12,Ses04F_impro02_F003 [067.0300-072.5100]: I'm going to come back.,5.573333333333333,3.6733333333333333,5.496666666666667,neutral,4.914444444444444,3 out of 3,"['go', 'come', 'back']","['go', 'come', 'back']"
13,I need you to believe that.,6.25,3.5,5.81,positive,5.1866666666666665,2 out of 2,"['need', 'believe']","['need', 'believe']"
14,Ses04F_impro02_M005 [070.7500-072.4035]: You don't know that.,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 1,['neg-know'],['know']
15,Ses04F_impro02_F004 [073.1200-078.6600]: I need you to believe that too.,6.25,3.5,5.81,positive,5.1866666666666665,2 out of 2,"['need', 'believe']","['need', 'believe']"
16,How am I supposed to believe everything's going to be okay if you don't?,6.213333333333333,3.8400000000000003,5.666666666666667,positive,5.239999999999999,3 out of 5,"['suppose', 'believe', 'go']","['suppose', 'believe', 'everything', 'go', 'okay']"
17,"Ses04F_impro02_M006 [076.6200-082.3900]: I'll believe it, but- I'll believe it but it- I don't know that that's going to happen.",5.82,4.3420000000000005,5.64,neutral,5.267333333333333,5 out of 5,"['believe', 'believe', 'neg-know', 'go', 'happen']","['believe', 'believe', 'know', 'go', 'happen']"
18,Ses04F_impro02_F005 [084.4800-088.4500]: Well you have to have faith because I don't have a choice and I have to go.,5.466666666666667,4.913333333333334,4.756666666666667,neutral,5.045555555555556,3 out of 4,"['faith', 'neg-choice', 'go']","['well', 'faith', 'choice', 'go']"
19,Ses04F_impro02_M007 [088.1000-090.7700]: You do have a choice.,6.36,3.52,6.56,positive,5.48,1 out of 1,['choice'],['choice']
20,You don't have to go.,3.6799999999999997,5.14,4.67,negative,4.496666666666667,1 out of 1,['neg-go'],['go']
21,Ses04F_impro02_F006 [091.0400-094.1700]: Do you think I want to leave you?,5.786666666666666,4.506666666666667,5.786666666666666,neutral,5.359999999999999,3 out of 3,"['think', 'want', 'leave']","['think', 'want', 'leave']"
