Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,# Words Found,Found Words,All Words
1,Ses01M_impro07_M000 [002.6812-007.9800]: Check this out.,6.55,3.38,4.67,positive,1 out of 1,['check'],['check']
2,You know how I've told you I've been really into like softball recently?,6.175000000000001,3.9799999999999995,5.59,positive,4 out of 6,"['know', 'tell', 'like', 'softball']","['know', 'tell', 'really', 'like', 'softball', 'recently']"
3,Ses01M_impro07_F000 [007.6300-008.5700]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
4,"Ses01M_impro07_M001 [008.2200-014.7500]: Well, this is totally random, I got this full ride scholarship to go to U.S.C next year to play softball.",6.09,4.1,5.65,positive,9 out of 12,"['random', 'get', 'full', 'ride', 'scholarship', 'go', 'year', 'play', 'softball']","['well', 'totally', 'random', 'get', 'full', 'ride', 'scholarship', 'go', 'next', 'year', 'play', 'softball']"
5,Ses01M_impro07_F001 [013.9500-021.1200]: [LAUGHTER].,8.05,5.39,7.02,positive,1 out of 1,['laughter'],['laughter']
6,For softball?,5.53,4.1,5.4,neutral,1 out of 1,['softball'],['softball']
7,That's unbelievable.,5.57,5.4,5.37,neutral,1 out of 1,['unbelievable'],['unbelievable']
8,Is it slow pitch?,4.76,3.1550000000000002,5.57,neutral,2 out of 2,"['slow', 'pitch']","['slow', 'pitch']"
9,Ses01M_impro07_M002 [015.5400-020.6700]: For softball.,5.53,4.1,5.4,neutral,1 out of 1,['softball'],['softball']
10,They're going to pay me to go to school.,6.275,4.715,5.605,positive,4 out of 4,"['go', 'pay', 'go', 'school']","['go', 'pay', 'go', 'school']"
11,Isn't that awesome?,2.1399999999999997,3.95,2.8899999999999997,negative,1 out of 1,['neg-awesome'],['awesome']
12,Ses01M_impro07_M003 [020.9200-034.3800]: Yeah.,N/A,N/A,N/A,N/A,0,N/A,['yeah']
13,"Well, I don't--well yeah I can pitch, I'm not like the pitcher though.",4.3,5.6,3.92,neutral,3 out of 7,"['pitch', 'neg-like', 'neg-pitcher']","['well', 'well', 'yeah', 'pitch', 'like', 'pitcher', 'though']"
14,I'm like the pinch hitter guy I mostly just hit.,3.95,4.55,5.15,negative,5 out of 6,"['like', 'pinch', 'hitter', 'guy', 'hit']","['like', 'pinch', 'hitter', 'guy', 'mostly', 'hit']"
15,"But I guess I'm going to have to... Yeah, and then I play shortstop too but...",5.8100000000000005,4.13,5.57,neutral,4 out of 5,"['guess', 'go', 'play', 'shortstop']","['guess', 'go', 'yeah', 'play', 'shortstop']"
16,It's so ex- The good news is I get to stay here.,6.09,3.67,5.65,positive,5 out of 5,"['ex', 'good', 'news', 'get', 'stay']","['ex', 'good', 'news', 'get', 'stay']"
17,Ses01M_impro07_F002 [023.8800-025.2500]: Uh huh.,N/A,N/A,N/A,N/A,0,N/A,"['uh', 'huh']"
18,Ses01M_impro07_F003 [027.0600-029.8100]: Pinch hitting softball.,3.95,4.44,5.15,negative,3 out of 3,"['pinch', 'hit', 'softball']","['pinch', 'hit', 'softball']"
19,Ses01M_impro07_F004 [030.3100-033.0800]: That is incredible.,7.59,6.35,7.74,positive,1 out of 1,['incredible'],['incredible']
20,Ses01M_impro07_F005 [033.7200-037.2700]: That's amazing.,7.72,6.05,6.83,positive,1 out of 1,['amazing'],['amazing']
21,They pay for everything?,6.23,4.24,6.33,positive,1 out of 2,['pay'],"['pay', 'everything']"
22,Ses01M_impro07_M004 [034.7600-038.6600]: I know.,6.82,3.24,5.78,positive,1 out of 1,['know'],['know']
23,"For softball, yeah.",5.53,4.1,5.4,neutral,1 out of 2,['softball'],"['softball', 'yeah']"
24,"Ses01M_impro07_F006 [037.8800-042.5825]: Your housing, books, everything?",6.449999999999999,2.9299999999999997,6.265000000000001,positive,2 out of 3,"['housing', 'book']","['housing', 'book', 'everything']"
25,That is incredible.,7.59,6.35,7.74,positive,1 out of 1,['incredible'],['incredible']
26,"Ses01M_impro07_M005 [038.7800-048.2800]: Yeah, everything.",N/A,N/A,N/A,N/A,0,N/A,"['yeah', 'everything']"
27,"Every like- free ride and I get to, you know, like be on like a Trojans sports team too.",6.95,4.4,6.28,positive,9 out of 11,"['like', 'free', 'ride', 'get', 'know', 'like', 'like', 'sport', 'team']","['every', 'like', 'free', 'ride', 'get', 'know', 'like', 'like', 'trojan', 'sport', 'team']"
28,And it's like cool.,7.130000000000001,3.915,6.36,positive,2 out of 2,"['like', 'cool']","['like', 'cool']"
29,Isn't it awesome?,2.1399999999999997,3.95,2.8899999999999997,negative,1 out of 1,['neg-awesome'],['awesome']
30,Ses01M_impro07_F007 [045.1450-049.2825]: That is incredible.,7.59,6.35,7.74,positive,1 out of 1,['incredible'],['incredible']
31,Do you get like a per diem?,6.765000000000001,4.035,5.965,positive,2 out of 4,"['get', 'like']","['get', 'like', 'per', 'diem']"
32,Ses01M_impro07_M006 [048.7300-052.8600]: I don't know.,3.1799999999999997,6.76,4.22,negative,1 out of 1,['neg-know'],['know']
33,I should ask.,5.95,3.48,6.29,neutral,1 out of 1,['ask'],['ask']
34,"Yeah, I will.",N/A,N/A,N/A,N/A,0,N/A,['yeah']
35,Ses01M_impro07_F008 [049.6400-052.1000]: You should...You should look into that.,5.95,3.76,5.88,neutral,1 out of 1,['look'],['look']
36,"Ses01M_impro07_F009 [052.4600-057.4562]: That is amazing, congratulations.",7.51,6.05,6.755,positive,2 out of 2,"['amazing', 'congratulation']","['amazing', 'congratulation']"
37,Good for you.,7.89,3.66,6.41,positive,1 out of 1,['good'],['good']
38,Ses01M_impro07_M007 [054.6300-056.3100]: Thank you.,7.77,3.33,6.89,positive,1 out of 1,['thank'],['thank']
39,Ses01M_impro07_M008 [056.5300-061.3500]: But I don't know I want to live in the housing that they give me though 'cause I think I want to you know like get like a nicer place.,6.385,4.4,5.95,positive,12 out of 14,"['neg-know', 'neg-want', 'live', 'housing', 'give', 'think', 'want', 'know', 'like', 'get', 'like', 'place']","['know', 'want', 'live', 'housing', 'give', 'though', 'think', 'want', 'know', 'like', 'get', 'like', 'nicer', 'place']"
40,Ses01M_impro07_F010 [058.7800-060.2100]: Oh.,N/A,N/A,N/A,N/A,0,N/A,['oh']
41,"Ses01M_impro07_F011 [060.8100-066.7700]: Yeah, that you probably.",N/A,N/A,N/A,N/A,0,N/A,"['yeah', 'probably']"
42,You should see one of these Victorian houses around by.,6.27,3.9,6.0,positive,3 out of 5,"['see', 'one', 'house']","['see', 'one', 'victorian', 'house', 'around']"
43,Ses01M_impro07_M009 [061.5900-063.5600]: Where should I move?,4.95,4.24,5.12,neutral,1 out of 1,['move'],['move']
44,Ses01M_impro07_M010 [066.3983-078.9000]: That's a really good idea.,7.47,4.16,6.26,positive,2 out of 3,"['good', 'idea']","['really', 'good', 'idea']"
45,Or I could go to like Santa Monica.,6.880000000000001,4.630000000000001,5.805,positive,2 out of 5,"['go', 'like']","['could', 'go', 'like', 'santa', 'monica']"
46,Go beach.,6.765000000000001,4.98,5.515000000000001,positive,2 out of 2,"['go', 'beach']","['go', 'beach']"
47,"Venice beach, yeah a little dirty though.",5.91,5.05,5.18,neutral,3 out of 6,"['beach', 'little', 'dirty']","['venice', 'beach', 'yeah', 'little', 'dirty', 'though']"
48,I don't want to go to Venice beach.,4.0,5.1,4.67,neutral,3 out of 4,"['neg-want', 'neg-go', 'beach']","['want', 'go', 'venice', 'beach']"
49,But - Malibu.,N/A,N/A,N/A,N/A,0,N/A,['malibu']
50,All right.,7.32,5.0,7.16,positive,1 out of 1,['right'],['right']
