Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses01M_script03_2_M000 [008.8900-010.5700]: [LAUGHTER],8.05,5.39,7.02,positive,6.82,1 out of 1,['laughter'],['laughter']
2,"Ses01M_script03_2_F000 [009.1274-012.4425]: [LAUGHTER] Utterly, utterly ridiculous.",5.86,5.52,5.3999999999999995,neutral,5.593333333333333,2 out of 4,"['laughter', 'ridiculous']","['laughter', 'utterly', 'utterly', 'ridiculous']"
3,Ses01M_script03_2_M001 [011.9100-013.7800]: We were very much younger then.,nan,nan,nan,nan,nan,0,nan,"['much', 'younger']"
4,Ses01M_script03_2_F001 [013.1400-015.7700]: Very much sillier.,nan,nan,nan,nan,nan,0,nan,"['much', 'sillier']"
5,Ses01M_script03_2_M002 [014.5300-016.6600]: Mmhmm.,nan,nan,nan,nan,nan,0,nan,['mmhmm']
6,"Ses01M_script03_2_M003 [017.1948-022.5087]: However, I do believe the real cause of that row was Peter Burden.",5.562,3.642,5.364,neutral,4.856000000000001,5 out of 7,"['believe', 'real', 'cause', 'row', 'burden']","['however', 'believe', 'real', 'cause', 'row', 'peter', 'burden']"
7,Ses01M_script03_2_F002 [022.0335-026.6200]: Oh you knew there was nothing in that.,6.82,3.24,5.78,positive,5.28,1 out of 3,['know'],"['oh', 'know', 'nothing']"
8,Ses01M_script03_2_M004 [025.5100-030.3200]: I knew nothing of the sort.,6.82,3.24,5.78,positive,5.28,1 out of 3,['know'],"['know', 'nothing', 'sort']"
9,You took presents from him.,5.835,4.67,5.74,neutral,5.414999999999999,2 out of 2,"['take', 'present']","['take', 'present']"
10,Ses01M_script03_2_F003 [029.6100-034.1900]: Presents?,6.85,4.82,6.65,positive,6.1066666666666665,1 out of 1,['present'],['present']
11,It was a trivial little broach.,4.83,3.77,4.82,neutral,4.473333333333334,3 out of 3,"['trivial', 'little', 'broach']","['trivial', 'little', 'broach']"
12,Ses01M_script03_2_M005 [033.4300-037.3100]: It was bristling with diamonds in the worst possible taste.,6.883333333333333,4.696666666666666,6.323333333333333,positive,5.967777777777777,3 out of 5,"['diamond', 'possible', 'taste']","['bristle', 'diamond', 'worst', 'possible', 'taste']"
13,Ses01M_script03_2_F004 [036.6200-041.2588]: Not at all.,nan,nan,nan,nan,nan,0,nan,[]
14,It was very pretty.,7.7,5.5,6.7,positive,6.633333333333333,1 out of 1,['pretty'],['pretty']
15,I still wear it often.,6.36,3.33,5.72,positive,5.136666666666667,1 out of 3,['wear'],"['still', 'wear', 'often']"
16,Ses01M_script03_2_M006 [040.6323-046.4500]: You sent out of your way to torture me over Peter Burden.,4.135,3.8449999999999998,4.1675,neutral,4.049166666666667,4 out of 5,"['send', 'way', 'torture', 'burden']","['send', 'way', 'torture', 'peter', 'burden']"
