Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses01F_script01_1_F000 [006.2100-009.3200]: What's he going to say?,6.115,4.645,6.105,positive,5.621666666666667,2 out of 2,"['go', 'say']","['go', 'say']"
2,Ses01F_script01_1_F001 [009.3500-012.8955]: Maybe we should tell him before he sees it.,5.77,3.88,5.470000000000001,neutral,5.04,2 out of 3,"['tell', 'see']","['maybe', 'tell', 'see']"
3,Ses01F_script01_1_M000 [011.9892-015.1219]: He saw it.,4.16,4.18,4.67,neutral,4.336666666666667,1 out of 1,['saw'],['saw']
4,Ses01F_script01_1_F002 [014.3063-019.5526]: How could he see it?,6.27,3.9,6.0,positive,5.390000000000001,1 out of 2,['see'],"['could', 'see']"
5,I was the first one up; he was still in bed.,6.86,3.5233333333333334,6.223333333333334,positive,5.535555555555555,3 out of 4,"['first', 'one', 'bed']","['first', 'one', 'still', 'bed']"
6,Ses01F_script01_1_M001 [019.0456-022.3962]: He was out here when it broke.,5.1,4.71,4.5,neutral,4.77,1 out of 1,['break'],['break']
7,Ses01F_script01_1_F003 [022.3200-024.6667]: When?,nan,nan,nan,nan,nan,0,nan,[]
8,Ses01F_script01_1_M002 [024.8000-035.9971]: Four o clock this morning.,5.773333333333333,3.5633333333333335,5.746666666666667,neutral,5.027777777777778,3 out of 3,"['four', 'clock', 'morning']","['four', 'clock', 'morning']"
9,I heard a crack and I woke up and looked out.,5.47,4.1075,5.93,neutral,5.1691666666666665,4 out of 4,"['hear', 'crack', 'wake', 'look']","['hear', 'crack', 'wake', 'look']"
10,He was standing right over there when it cracked.,5.09,4.45,6.156666666666666,neutral,5.232222222222222,3 out of 3,"['stand', 'right', 'crack']","['stand', 'right', 'crack']"
11,Ses01F_script01_1_F004 [035.3799-039.0900]: What was he doing out here at four o clock in the morning?,5.773333333333333,3.5633333333333335,5.746666666666667,neutral,5.027777777777778,3 out of 3,"['four', 'clock', 'morning']","['four', 'clock', 'morning']"
12,Ses01F_script01_1_M003 [038.6600-040.5300]: I don't know.,3.1799999999999997,6.76,4.22,negative,4.72,1 out of 1,['neg-know'],['know']
13,"Ses01F_script01_1_F005 [040.0200-044.9688]: He's dreaming of him again, walking around.",7.1,3.805,5.615,positive,5.506666666666667,2 out of 3,"['dream', 'walk']","['dream', 'walk', 'around']"
14,Ses01F_script01_1_M004 [044.5500-047.2300]: I guess he is.,5.18,3.86,4.89,neutral,4.6433333333333335,1 out of 1,['guess'],['guess']
