Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses01M_impro05_F000 [002.2687-004.3200]: Can I help you?,6.95,4.29,6.89,positive,6.043333333333333,1 out of 1,['help'],['help']
2,"Ses01M_impro05_M000 [003.7100-007.8200]: Yes, please help me.",6.95,4.29,6.89,positive,6.043333333333333,1 out of 3,['help'],"['yes', 'please', 'help']"
3,Where is my bag?,5.05,3.43,5.62,neutral,4.7,1 out of 1,['bag'],['bag']
4,Ses01M_impro05_F001 [007.2300-009.8800]: I need a little more information.,5.8966666666666665,3.39,5.21,neutral,4.832222222222222,3 out of 3,"['need', 'little', 'information']","['need', 'little', 'information']"
5,Ses01M_impro05_M001 [008.0600-012.3400]: Where is my bag?,5.05,3.43,5.62,neutral,4.7,1 out of 1,['bag'],['bag']
6,"Come on, I've been here for four hours.",5.316666666666666,3.4466666666666668,5.946666666666667,neutral,4.903333333333333,3 out of 3,"['come', 'four', 'hour']","['come', 'four', 'hour']"
7,Ses01M_impro05_F002 [010.1725-013.7000]: What- What flight did you come in on?,5.875,3.885,5.635,neutral,5.131666666666667,2 out of 2,"['flight', 'come']","['flight', 'come']"
8,"Ses01M_impro05_M002 [012.5300-015.6575]: Okay, I'm coming in from Atlanta.",5.64,3.57,5.94,neutral,5.05,1 out of 3,['come'],"['okay', 'come', 'atlanta']"
9,Ses01M_impro05_F003 [015.1250-016.4150]: Georgia?,nan,nan,nan,nan,nan,0,nan,['georgia']
10,"Ses01M_impro05_M003 [015.8600-021.1500]: Yes, Georgia.",nan,nan,nan,nan,nan,0,nan,"['yes', 'georgia']"
11,Good for you I need my bag.,6.13,3.586666666666667,5.696666666666666,positive,5.137777777777778,3 out of 3,"['good', 'need', 'bag']","['good', 'need', 'bag']"
12,Can you...,nan,nan,nan,nan,nan,0,nan,[]
13,"Ses01M_impro05_F004 [017.9700-022.0300]: There's no need for you to raise your voice, sir.",5.93,4.7524999999999995,5.4275,neutral,5.37,4 out of 4,"['neg-need', 'raise', 'voice', 'sir']","['need', 'raise', 'voice', 'sir']"
14,Ses01M_impro05_F005 [022.2000-025.0600]: I've been college educated.,6.960000000000001,4.18,6.34,positive,5.826666666666667,2 out of 2,"['college', 'educate']","['college', 'educate']"
15,Ses01M_impro05_F006 [025.1125-027.8600]: I speak your language.,6.145,3.9450000000000003,6.63,positive,5.573333333333333,2 out of 2,"['speak', 'language']","['speak', 'language']"
16,Ses01M_impro05_M004 [026.1923-031.0800]: Are you insinuating that I don't have a college education and that- for some reason that makes you a better person than I am?,5.448333333333333,4.428333333333333,5.85,neutral,5.242222222222222,6 out of 7,"['insinuate', 'neg-college', 'education', 'reason', 'make', 'person']","['insinuate', 'college', 'education', 'reason', 'make', 'better', 'person']"
17,"Ses01M_impro05_M005 [031.7800-034.8300]: Listen, shut your smug mouth, okay?",5.17,3.8625,5.48,neutral,4.8374999999999995,4 out of 5,"['listen', 'shut', 'smug', 'mouth']","['listen', 'shut', 'smug', 'mouth', 'okay']"
18,I don't need that.,4.55,6.33,4.94,neutral,5.273333333333333,1 out of 1,['neg-need'],['need']
19,Ses01M_impro05_F007 [030.5125-033.3100]: I'm just saying you don't need to talk to me like I-,5.315,5.445,5.415,neutral,5.391666666666667,4 out of 4,"['say', 'neg-need', 'neg-talk', 'like']","['say', 'need', 'talk', 'like']"
20,Ses01M_impro05_M006 [034.8500-037.6700]: I've been sitting here for four hours.,5.376666666666667,3.32,5.986666666666666,neutral,4.894444444444445,3 out of 3,"['sit', 'four', 'hour']","['sit', 'four', 'hour']"
21,Ses01M_impro05_F008 [034.4200-036.4100]: I'm not a child.,2.8,4.67,4.8,negative,4.09,1 out of 1,['neg-child'],['child']
22,Ses01M_impro05_F009 [037.4000-039.9900]: I've been here for sixteen.,6.3,4.2,4.36,positive,4.953333333333333,1 out of 1,['sixteen'],['sixteen']
