Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses01M_script02_1_M000 [003.3988-008.5500]: What time is it?,5.6,3.41,4.36,neutral,4.456666666666667,1 out of 1,['time'],['time']
2,"God, this is great, isn't it?",6.7,4.85,5.825,positive,5.791666666666667,2 out of 2,"['god', 'great']","['god', 'great']"
3,I can't believe it.,2.95,6.67,3.4400000000000004,negative,4.353333333333334,1 out of 2,['neg-believe'],"['ca', 'believe']"
4,Ses01M_script02_1_M001 [009.0475-021.0500]: Of course I did want to a little further up the coast you know get away from all the lights and people and everything.,6.138571428571429,3.98,5.581428571428572,positive,5.233333333333333,7 out of 10,"['want', 'little', 'coast', 'know', 'get', 'light', 'people']","['course', 'want', 'little', 'coast', 'know', 'get', 'away', 'light', 'people', 'everything']"
5,"Is it midnight, do they always start at midnight?",6.256666666666667,4.303333333333333,6.006666666666667,positive,5.522222222222222,3 out of 4,"['midnight', 'start', 'midnight']","['midnight', 'always', 'start', 'midnight']"
6,Is that what it is midnight?,6.18,4.05,6.26,positive,5.496666666666667,1 out of 1,['midnight'],['midnight']
7,"How you doing, huh?",nan,nan,nan,nan,nan,0,nan,['huh']
8,You okay?,nan,nan,nan,nan,nan,0,nan,['okay']
9,That's good.,7.89,3.66,6.41,positive,5.986666666666667,1 out of 1,['good'],['good']
10,Ses01M_script02_1_F000 [018.9629-020.8200]: I'm fine.,6.5,3.86,5.78,positive,5.38,1 out of 1,['fine'],['fine']
11,"Ses01M_script02_1_M002 [021.1025-026.0300]: Look, there what's that, what's that?",5.95,3.76,5.88,neutral,5.196666666666666,1 out of 1,['look'],['look']
12,Is it--,nan,nan,nan,nan,nan,0,nan,[]
13,"Ses01M_script02_1_M003 [026.9072-030.6700]: No, I think that's just foam.",4.285,4.575,4.3,neutral,4.386666666666667,2 out of 2,"['neg-think', 'foam']","['think', 'foam']"
14,Ses01M_script02_1_F001 [030.3200-032.0500]: Ugh...,nan,nan,nan,nan,nan,0,nan,['ugh']
15,"Ses01M_script02_1_M004 [031.7900-041.7119]: Oh, no I can't tell though.",4.73,6.140000000000001,5.06,neutral,5.31,1 out of 4,['neg-tell'],"['oh', 'ca', 'tell', 'though']"
16,"Although probably if you can't tell it probably isn't them right, yeah.",3.705,5.57,3.9499999999999997,negative,4.408333333333333,2 out of 7,"['neg-tell', 'neg-right']","['although', 'probably', 'ca', 'tell', 'probably', 'right', 'yeah']"
