Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses01F_script03_1_M000 [004.2888-006.1800]: Good God.,6.895,4.609999999999999,5.705,positive,5.736666666666667,2 out of 2,"['good', 'god']","['good', 'god']"
2,Ses01F_script03_1_F000 [005.5300-007.7000]: Is it them?,nan,nan,nan,nan,nan,0,nan,[]
3,Ses01F_script03_1_M001 [007.2900-009.1800]: I wonder.,6.68,4.38,6.44,positive,5.833333333333333,1 out of 1,['wonder'],['wonder']
4,Ses01F_script03_1_F001 [008.7400-015.2000]: Freda is the only one who knows we are here.,6.455,2.955,5.67,positive,5.026666666666666,2 out of 3,"['one', 'know']","['freda', 'one', 'know']"
5,She wouldn't ring up.,4.41,4.69,5.25,neutral,4.783333333333334,2 out of 2,"['would', 'neg-ring']","['would', 'ring']"
6,Ses01F_script03_1_M002 [014.6400-017.4300]: It must be them then.,5.45,4.1,5.06,neutral,4.87,1 out of 1,['must'],['must']
7,Ses01F_script03_1_F002 [017.2000-022.7100]: It had to happen sooner or later.,5.5,3.43,5.53,neutral,4.82,1 out of 3,['happen'],"['happen', 'sooner', 'later']"
8,What are we going to do?,6.32,4.86,5.33,positive,5.503333333333333,1 out of 1,['go'],['go']
9,Ses01F_script03_1_M003 [019.8475-021.2900]: [BREATHING],nan,nan,nan,nan,nan,0,nan,['breathing']
10,"Ses01F_script03_1_M004 [022.1600-024.9500]: We are okay, aren't we darling?",2.6799999999999997,6.05,4.56,negative,4.43,1 out of 2,['neg-darling'],"['okay', 'darling']"
11,"Ses01F_script03_1_F003 [024.4700-027.4400]: Now and always, sweet.",7.77,4.14,6.12,positive,6.010000000000001,1 out of 2,['sweet'],"['always', 'sweet']"
12,Ses01F_script03_1_M005 [026.8600-029.5200]: I don't care then.,2.3600000000000003,7.33,3.4400000000000004,negative,4.376666666666668,1 out of 1,['neg-care'],['care']
13,Ses01F_script03_1_F004 [028.9600-032.9400]: It had to happen sooner or later.,5.5,3.43,5.53,neutral,4.82,1 out of 3,['happen'],"['happen', 'sooner', 'later']"
14,Ses01F_script03_1_M006 [033.9200-039.3100]: Hello?,nan,nan,nan,nan,nan,0,nan,['hello']
15,Hello?,nan,nan,nan,nan,nan,0,nan,['hello']
16,"I'm sorry, what's that?",4.81,4.62,5.65,neutral,5.026666666666666,1 out of 1,['sorry'],['sorry']
17,Ses01F_script03_1_M007 [039.5000-045.7750]: No.,nan,nan,nan,nan,nan,0,nan,[]
18,Wrong number.,4.415,4.395,4.76,neutral,4.5233333333333325,2 out of 2,"['wrong', 'number']","['wrong', 'number']"
19,[LAUGHTER],8.05,5.39,7.02,positive,6.82,1 out of 1,['laughter'],['laughter']
20,Ses01F_script03_1_F005 [041.1700-047.6400]: [LAUGHTER] That sent shivers up my spine.,5.7925,4.1525,5.38,neutral,5.108333333333333,4 out of 4,"['laughter', 'send', 'shiver', 'spine']","['laughter', 'send', 'shiver', 'spine']"
21,Ses01F_script03_1_M008 [046.7200-051.9842]: What shall we do if they suddenly walk in on us.,6.3149999999999995,3.38,5.859999999999999,positive,5.185,2 out of 4,"['shall', 'walk']","['shall', 'suddenly', 'walk', 'us']"
22,[LAUGHTER],8.05,5.39,7.02,positive,6.82,1 out of 1,['laughter'],['laughter']
23,Ses01F_script03_1_F006 [051.2835-053.8175]: We'll behave exquisitely.,6.25,3.72,7.05,positive,5.673333333333333,1 out of 2,['behave'],"['behave', 'exquisitely']"
24,Ses01F_script03_1_M009 [053.2800-055.3300]: With perfect poise.,6.345000000000001,4.24,6.365,positive,5.650000000000001,2 out of 2,"['perfect', 'poise']","['perfect', 'poise']"
25,Ses01F_script03_1_F007 [054.6100-056.8000]: I think I shall do a curtsy.,6.296666666666667,3.9566666666666666,6.05,positive,5.434444444444445,3 out of 3,"['think', 'shall', 'curtsy']","['think', 'shall', 'curtsy']"
26,"Ses01F_script03_1_M010 [056.3700-064.4300]: It's strange; things that ought to matter dreadfully, they just don't matter at all when one's happy.",5.69,4.0928571428571425,5.4071428571428575,neutral,5.0633333333333335,7 out of 8,"['strange', 'thing', 'ought', 'matter', 'neg-matter', 'one', 'happy']","['strange', 'thing', 'ought', 'matter', 'dreadfully', 'matter', 'one', 'happy']"
27,Do they?,nan,nan,nan,nan,nan,0,nan,[]
28,Ses01F_script03_1_F008 [063.4100-067.4075]: Hmm.,nan,nan,nan,nan,nan,0,nan,['hmm']
29,The pity is that one can't stay happy.,3.665,4.3875,4.29,negative,4.114166666666667,4 out of 5,"['pity', 'one', 'neg-stay', 'neg-happy']","['pity', 'one', 'ca', 'stay', 'happy']"
30,"Ses01F_script03_1_M011 [066.8400-069.2900]: Darling, don't say that.",5.705,4.76,4.28,neutral,4.915,2 out of 2,"['darling', 'neg-say']","['darling', 'say']"
31,Ses01F_script03_1_F009 [068.7000-071.8100]: It's true.,7.51,4.98,7.0,positive,6.496666666666667,1 out of 1,['true'],['true']
32,I think the whole thing's a cruel joke.,5.74,4.292,5.744,neutral,5.258666666666667,5 out of 5,"['think', 'whole', 'thing', 'cruel', 'joke']","['think', 'whole', 'thing', 'cruel', 'joke']"
33,Ses01F_script03_1_M012 [071.0000-075.4300]: What?,nan,nan,nan,nan,nan,0,nan,[]
34,This beautiful and sacred thing - love?,7.0275,4.875,5.655,positive,5.8525,4 out of 4,"['beautiful', 'sacred', 'thing', 'love']","['beautiful', 'sacred', 'thing', 'love']"
35,Ses01F_script03_1_F010 [074.6500-077.1800]: Yes.,nan,nan,nan,nan,nan,0,nan,['yes']
36,Meaning just that.,2.43,4.81,4.17,negative,3.8033333333333332,1 out of 1,['mean'],['mean']
37,Ses01F_script03_1_M013 [076.3200-086.5180]: Well what does it all mean?,2.43,4.81,4.17,negative,3.8033333333333332,1 out of 2,['mean'],"['well', 'mean']"
38,That's what I ask myself in my quest for ultimate truth.,6.285,4.5649999999999995,6.2475000000000005,positive,5.699166666666667,4 out of 4,"['ask', 'quest', 'ultimate', 'truth']","['ask', 'quest', 'ultimate', 'truth']"
39,"Dear God, what does it all mean?",4.165,5.185,4.585,neutral,4.645,2 out of 3,"['god', 'mean']","['dear', 'god', 'mean']"
40,Ses01F_script03_1_F011 [084.4700-088.2600]: Don't laugh at me.,2.4400000000000004,3.38,2.6100000000000003,negative,2.81,1 out of 1,['neg-laugh'],['laugh']
41,I'm being serious.,5.88,4.05,5.67,neutral,5.2,1 out of 1,['serious'],['serious']
42,"Ses01F_script03_1_M014 [087.7600-092.5700]: Oh darling, you mustn't be serious.",5.63,4.666666666666667,4.943333333333333,neutral,5.08,3 out of 4,"['darling', 'must', 'neg-serious']","['oh', 'darling', 'must', 'serious']"
43,It's just what they want.,6.0,5.29,5.39,neutral,5.56,1 out of 1,['want'],['want']
44,Ses01F_script03_1_F012 [092.1400-093.6600]: Who's they?,nan,nan,nan,nan,nan,0,nan,[]
45,Ses01F_script03_1_M015 [093.2300-100.1600]: All of those futile moralists who make life unbearable.,4.672499999999999,4.9325,4.68,neutral,4.761666666666667,4 out of 5,"['futile', 'make', 'life', 'unbearable']","['futile', 'moralist', 'make', 'life', 'unbearable']"
46,"You have to laugh at them, be flippant.",7.56,6.62,7.39,positive,7.19,1 out of 2,['laugh'],"['laugh', 'flippant']"
47,"Ses01F_script03_1_M016 [100.1950-106.5500]: You know, flippancy brings out the acid in their darned, light and sweetness.",5.936,4.038,5.514,neutral,5.1626666666666665,5 out of 7,"['know', 'bring', 'acid', 'light', 'sweetness']","['know', 'flippancy', 'bring', 'acid', 'darned', 'light', 'sweetness']"
48,"Ses01F_script03_1_F013 [105.9400-109.3900]: you know if I laugh at everything then I must laugh at us, too.",6.8475,5.145,6.404999999999999,positive,6.1325,4 out of 6,"['know', 'laugh', 'must', 'laugh']","['know', 'laugh', 'everything', 'must', 'laugh', 'us']"
49,Ses01F_script03_1_M017 [108.8700-113.0200]: Oh of course.,nan,nan,nan,nan,nan,0,nan,"['oh', 'course']"
