Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses01M_impro03_M000 [002.9200-005.5600]: The craziest thing just happened to me.,5.525,3.43,5.470000000000001,neutral,4.808333333333334,2 out of 3,"['thing', 'happen']","['craziest', 'thing', 'happen']"
2,Ses01M_impro03_F000 [005.0200-006.8500]: What?,nan,nan,nan,nan,nan,0,nan,[]
3,Ses01M_impro03_M001 [006.3100-011.5700]: This girl; she just offered me fifty thousand dollars to marry her.,6.413333333333333,4.461666666666667,5.558333333333334,positive,5.477777777777778,6 out of 6,"['girl', 'offer', 'fifty', 'thousand', 'dollar', 'marry']","['girl', 'offer', 'fifty', 'thousand', 'dollar', 'marry']"
4,Ses01M_impro03_F001 [010.7900-012.0800]: [BREATHING],nan,nan,nan,nan,nan,0,nan,['breathing']
5,Ses01M_impro03_M002 [011.7000-012.9800]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
6,Ses01M_impro03_F002 [012.3700-013.7468]: Why?,nan,nan,nan,nan,nan,0,nan,[]
7,"Ses01M_impro03_M003 [013.2600-016.8700]: Well, she's not a citizen so she wants to get a visa.",5.35,5.165,5.135,neutral,5.216666666666667,4 out of 5,"['neg-citizen', 'want', 'get', 'visa']","['well', 'citizen', 'want', 'get', 'visa']"
8,Ses01M_impro03_F003 [016.1900-017.7425]: Is she on the run?,6.41,5.24,5.44,positive,5.696666666666666,1 out of 1,['run'],['run']
9,"Ses01M_impro03_M004 [017.2800-026.5400]: No, no, no, no, no, no she just... she's not a citizen but she wants her visa, yeah.",5.1033333333333335,5.663333333333333,4.963333333333333,neutral,5.243333333333333,3 out of 4,"['neg-citizen', 'want', 'visa']","['citizen', 'want', 'visa', 'yeah']"
10,She's going to pay me fifty thousand dollars to marry her and stay married to her for two years.,6.349,4.246,5.654,positive,5.416333333333334,10 out of 10,"['go', 'pay', 'fifty', 'thousand', 'dollar', 'marry', 'stay', 'marry', 'two', 'year']","['go', 'pay', 'fifty', 'thousand', 'dollar', 'marry', 'stay', 'marry', 'two', 'year']"
11,"Ses01M_impro03_F004 [019.6000-022.1975]: Oh, she just needs to marry you.",6.27,4.595,5.365,positive,5.409999999999999,2 out of 3,"['need', 'marry']","['oh', 'need', 'marry']"
12,Ses01M_impro03_F005 [026.0000-033.2100]: That's incredible.,7.59,6.35,7.74,positive,7.226666666666667,1 out of 1,['incredible'],['incredible']
13,That's awesome.,7.86,6.05,7.11,positive,7.006666666666667,1 out of 1,['awesome'],['awesome']
14,Where's she from?,nan,nan,nan,nan,nan,0,nan,[]
15,Maybe you can get a dual citizenship.,6.156666666666666,4.546666666666667,5.583333333333333,positive,5.428888888888888,3 out of 4,"['get', 'dual', 'citizenship']","['maybe', 'get', 'dual', 'citizenship']"
16,Ses01M_impro03_M005 [026.6000-030.7900]: That's like twenty five thousand dollar a year for doing nothing.,6.445,4.003333333333334,5.658333333333333,positive,5.36888888888889,6 out of 7,"['like', 'twenty', 'five', 'thousand', 'dollar', 'year']","['like', 'twenty', 'five', 'thousand', 'dollar', 'year', 'nothing']"
17,Isn't that awesome?,2.1399999999999997,3.95,2.8899999999999997,negative,2.9933333333333336,1 out of 1,['neg-awesome'],['awesome']
18,"Ses01M_impro03_M006 [032.0500-039.5125]: She's actually from England, I think.",6.68,3.75,6.5,positive,5.6433333333333335,1 out of 3,['think'],"['actually', 'england', 'think']"
19,Well she- she spoke English but she had an accent.,6.195,4.57,5.625,positive,5.463333333333334,2 out of 4,"['speak', 'accent']","['well', 'speak', 'english', 'accent']"
20,I didn't even ask.,4.05,6.52,3.71,neutral,4.760000000000001,1 out of 2,['neg-ask'],"['even', 'ask']"
21,Ses01M_impro03_F006 [035.5000-039.2350]: That's so cool.,6.82,3.43,6.44,positive,5.5633333333333335,1 out of 1,['cool'],['cool']
22,Uh huh.,nan,nan,nan,nan,nan,0,nan,"['uh', 'huh']"
23,Ses01M_impro03_F007 [039.4500-043.7800]: [LAUGHTER] Why did she pick you?,6.98,4.505,6.48,positive,5.988333333333333,2 out of 2,"['laughter', 'pick']","['laughter', 'pick']"
24,Where were you?,nan,nan,nan,nan,nan,0,nan,[]
25,Ses01M_impro03_M007 [039.5775-047.6600]: Fifty thousand dollars.,6.19,4.173333333333334,5.656666666666667,positive,5.34,3 out of 3,"['fifty', 'thousand', 'dollar']","['fifty', 'thousand', 'dollar']"
26,Fifty thousand dollars.,6.19,4.173333333333334,5.656666666666667,positive,5.34,3 out of 3,"['fifty', 'thousand', 'dollar']","['fifty', 'thousand', 'dollar']"
27,I was just out...,nan,nan,nan,nan,nan,0,nan,[]
28,"I just... she's - well, she's a friend of friend but like...",7.006666666666667,4.326666666666667,6.3,positive,5.877777777777777,3 out of 4,"['friend', 'friend', 'like']","['well', 'friend', 'friend', 'like']"
29,Ses01M_impro03_F008 [047.3200-054.5200]: You were at a party?,7.18,6.08,5.92,positive,6.3933333333333335,1 out of 1,['party'],['party']
30,And she's like hey.,7.44,4.4,6.28,positive,6.04,1 out of 2,['like'],"['like', 'hey']"
31,You seem unattached she's like.,5.8933333333333335,3.8333333333333335,5.283333333333333,neutral,5.003333333333333,3 out of 3,"['seem', 'unattached', 'like']","['seem', 'unattached', 'like']"
32,Ses01M_impro03_M008 [048.0800-063.1475]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
33,Can you believe that?,7.05,3.33,6.56,positive,5.646666666666666,1 out of 1,['believe'],['believe']
34,"Yeah, she's like hey, I'm like sure I'll do it, I don't care.",5.970000000000001,4.9025,5.705,neutral,5.525833333333334,4 out of 6,"['like', 'like', 'sure', 'neg-care']","['yeah', 'like', 'hey', 'like', 'sure', 'care']"
35,Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
36,"I'm like fifty thousand dollars, I'd totally do it for fifty thousand dollars.",6.368571428571428,4.2057142857142855,5.7457142857142856,positive,5.44,7 out of 8,"['like', 'fifty', 'thousand', 'dollar', 'fifty', 'thousand', 'dollar']","['like', 'fifty', 'thousand', 'dollar', 'totally', 'fifty', 'thousand', 'dollar']"
37,But the only thing is that's kind of like illegal.,5.825,4.1425,6.0075,neutral,5.325,4 out of 4,"['thing', 'kind', 'like', 'illegal']","['thing', 'kind', 'like', 'illegal']"
38,"So like I could go to jail probably for a long if I get caught, but...",5.48,4.28,5.328,neutral,5.029333333333334,5 out of 8,"['like', 'go', 'jail', 'get', 'catch']","['like', 'could', 'go', 'jail', 'probably', 'long', 'get', 'catch']"
39,Ses01M_impro03_F009 [055.9325-059.7100]: That's unbelievable... Yeah.,5.57,5.4,5.37,neutral,5.446666666666666,1 out of 2,['unbelievable'],"['unbelievable', 'yeah']"
40,Ses01M_impro03_F010 [061.1325-072.1900]: Well I've known people who have done this before.,5.976666666666667,3.56,5.843333333333334,neutral,5.126666666666667,3 out of 4,"['know', 'people', 'do']","['well', 'know', 'people', 'do']"
41,Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
42,You just- it's really fun actually 'cause you have like a fake engagement party and all your friends come over and like...,6.51625,4.925,6.06625,positive,5.835833333333333,8 out of 10,"['fun', 'like', 'fake', 'engagement', 'party', 'friend', 'come', 'like']","['really', 'fun', 'actually', 'like', 'fake', 'engagement', 'party', 'friend', 'come', 'like']"
43,Ses01M_impro03_M009 [063.6350-064.9500]: Have you?,nan,nan,nan,nan,nan,0,nan,[]
44,Ses01M_impro03_M010 [070.9500-073.6300]: It's like I'm really going to get married.,6.735,4.6125,5.7325,positive,5.6933333333333325,4 out of 5,"['like', 'go', 'get', 'marry']","['like', 'really', 'go', 'get', 'marry']"
45,We'll have like the whole thing.,6.283333333333333,3.77,5.976666666666667,positive,5.343333333333334,3 out of 3,"['like', 'whole', 'thing']","['like', 'whole', 'thing']"
46,"Ses01M_impro03_M011 [073.6700-075.9600]: Oh, good.",7.89,3.66,6.41,positive,5.986666666666667,1 out of 2,['good'],"['oh', 'good']"
47,[LAUGHTER],8.05,5.39,7.02,positive,6.82,1 out of 1,['laughter'],['laughter']
48,Ses01M_impro03_F011 [072.4875-080.9000]: Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
49,Yeah.,nan,nan,nan,nan,nan,0,nan,['yeah']
50,"And then yeah, and then you know like you could like you could do like like sock her for a lot of money",6.872857142857143,4.398571428571429,6.051428571428572,positive,5.774285714285715,7 out of 11,"['know', 'like', 'like', 'like', 'like', 'sock', 'money']","['yeah', 'know', 'like', 'could', 'like', 'could', 'like', 'like', 'sock', 'lot', 'money']"
51,Ses01M_impro03_M012 [080.7600-082.4800]: I know.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
52,What do you think I should-,6.68,3.75,6.5,positive,5.6433333333333335,1 out of 1,['think'],['think']
