Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,"Ses01F_script02_2_M000 [003.1700-006.2675]: Look at this, all of the hairs are standing up on my arm.",5.71,3.5025,6.12,neutral,5.110833333333333,4 out of 4,"['look', 'hair', 'stand', 'arm']","['look', 'hair', 'stand', 'arm']"
2,Ses01F_script02_2_F000 [005.8300-008.3081]: That's the wind.,5.67,3.7,4.5,neutral,4.623333333333334,1 out of 1,['wind'],['wind']
3,"Ses01F_script02_2_M001 [007.7800-010.2200]: Well, so, what do you think?",6.68,3.75,6.5,positive,5.6433333333333335,1 out of 2,['think'],"['well', 'think']"
4,Ses01F_script02_2_F001 [009.5800-011.4525]: About what?,nan,nan,nan,nan,nan,0,nan,[]
5,Ses01F_script02_2_M002 [010.9900-013.4131]: About what I was saying.,5.91,4.43,6.88,neutral,5.739999999999999,1 out of 1,['say'],['say']
6,Ses01F_script02_2_F002 [013.2797-017.0500]: I think it's ridiculous.,5.175,4.7,5.14,neutral,5.005,2 out of 2,"['think', 'ridiculous']","['think', 'ridiculous']"
7,Ses01F_script02_2_M003 [016.4100-022.2600]: It certainly is not.,nan,nan,nan,nan,nan,0,nan,['certainly']
8,It's slightly exaggerated scientific fact.,6.09,3.755,6.0600000000000005,positive,5.301666666666667,2 out of 4,"['scientific', 'fact']","['slightly', 'exaggerated', 'scientific', 'fact']"
9,Ses01F_script02_2_F003 [021.8300-029.7100]: It's PR!,nan,nan,nan,nan,nan,0,nan,['pr']
10,Somebody sold you a bunch of crap that there is this wonderful thing that is going to happen tonight on the beach.,5.82375,4.12625,5.46375,neutral,5.1379166666666665,8 out of 10,"['sell', 'bunch', 'crap', 'wonderful', 'thing', 'go', 'happen', 'beach']","['somebody', 'sell', 'bunch', 'crap', 'wonderful', 'thing', 'go', 'happen', 'tonight', 'beach']"
11,"Ses01F_script02_2_M004 [028.9400-031.6600]: Not just me, look at all of these people.",5.825,3.7649999999999997,5.640000000000001,neutral,5.076666666666667,2 out of 2,"['look', 'people']","['look', 'people']"
12,Ses01F_script02_2_F004 [031.2100-043.4739]: Everybody's told the same story.,6.27,3.69,5.135,positive,5.031666666666666,2 out of 3,"['tell', 'story']","['everybody', 'tell', 'story']"
13,"It keeps us coming back for more, it keeps us excited.",6.166,3.926,5.674,positive,5.255333333333334,5 out of 7,"['keep', 'come', 'back', 'keep', 'excite']","['keep', 'us', 'come', 'back', 'keep', 'us', 'excite']"
14,"We keep thinking that life is going start at any minute if we can just find the right spot, get in on the action.",6.262727272727273,4.320909090909091,5.740909090909091,positive,5.441515151515151,11 out of 11,"['keep', 'think', 'life', 'go', 'start', 'minute', 'find', 'right', 'spot', 'get', 'action']","['keep', 'think', 'life', 'go', 'start', 'minute', 'find', 'right', 'spot', 'get', 'action']"
15,"Ses01F_script02_2_M005 [042.7835-045.9825]: Are we talking about the same thing, here?",6.095,3.4050000000000002,5.925000000000001,positive,5.141666666666667,2 out of 2,"['talk', 'thing']","['talk', 'thing']"
16,"Ses01F_script02_2_F005 [045.4200-049.0894]: I'm sorry, it's just fish to me.",5.615,3.975,5.865,neutral,5.151666666666666,2 out of 2,"['sorry', 'fish']","['sorry', 'fish']"
17,"Ses01F_script02_2_M006 [049.2000-056.0900]: Carla, can I ask you something?",5.95,3.48,6.29,neutral,5.239999999999999,1 out of 3,['ask'],"['carla', 'ask', 'something']"
18,"Now, don't take this the wrong way, but are you on your period?",4.415,4.4675,4.8475,neutral,4.576666666666667,4 out of 4,"['neg-take', 'wrong', 'way', 'period']","['take', 'wrong', 'way', 'period']"
19,Ses01F_script02_2_F006 [055.6700-061.9600]: Don't ask me that.,4.05,6.52,3.71,neutral,4.760000000000001,1 out of 1,['neg-ask'],['ask']
20,"I hate it when you ask me that, you always ask me that.",4.62,4.406666666666666,5.683333333333334,neutral,4.903333333333333,3 out of 4,"['hate', 'ask', 'ask']","['hate', 'ask', 'always', 'ask']"
21,It's insulting.,1.89,4.7,4.48,negative,3.69,1 out of 1,['insulting'],['insulting']
