Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses02F_script03_1_M000 [005.4400-006.5300]: Good God.,6.895,4.609999999999999,5.705,positive,5.736666666666667,2 out of 2,"['good', 'god']","['good', 'god']"
2,Ses02F_script03_1_F000 [006.3800-007.6300]: Do you think it's them?,6.68,3.75,6.5,positive,5.6433333333333335,1 out of 1,['think'],['think']
3,Ses02F_script03_1_M001 [007.7100-008.8000]: I wonder.,6.68,4.38,6.44,positive,5.833333333333333,1 out of 1,['wonder'],['wonder']
4,"Ses02F_script03_1_F001 [008.7500-012.4900]: Well, nobody know we're here except Freda and she wouldn't ring up.",5.213333333333334,4.206666666666667,5.426666666666667,neutral,4.948888888888889,3 out of 7,"['know', 'would', 'neg-ring']","['well', 'nobody', 'know', 'except', 'freda', 'would', 'ring']"
5,"Ses02F_script03_1_M002 [012.2200-014.0600]: Must be them, then.",5.45,4.1,5.06,neutral,4.87,1 out of 1,['must'],['must']
6,Ses02F_script03_1_F002 [013.7700-016.2400]: What're we gonna do?,nan,nan,nan,nan,nan,0,nan,"['gon', 'na']"
7,"Ses02F_script03_1_M003 [016.9000-019.5900]: We're all right, darling, aren't we?",7.32,4.475,6.300000000000001,positive,6.031666666666666,2 out of 2,"['right', 'darling']","['right', 'darling']"
8,Whatever happens.,5.5,3.43,5.53,neutral,4.82,1 out of 2,['happen'],"['whatever', 'happen']"
9,"Ses02F_script03_1_F003 [019.2500-021.4200]: Now and always, sweet.",7.77,4.14,6.12,positive,6.010000000000001,1 out of 2,['sweet'],"['always', 'sweet']"
10,Ses02F_script03_1_M004 [020.6500-022.1800]: I don't care then.,2.3600000000000003,7.33,3.4400000000000004,negative,4.376666666666668,1 out of 1,['neg-care'],['care']
11,Ses02F_script03_1_F004 [021.9700-024.2300]: It was bound to come sooner or later.,5.23,4.05,5.09,neutral,4.79,2 out of 4,"['bind', 'come']","['bind', 'come', 'sooner', 'later']"
12,Ses02F_script03_1_M005 [023.9100-028.8000]: Hello?,nan,nan,nan,nan,nan,0,nan,['hello']
13,Hello?,nan,nan,nan,nan,nan,0,nan,['hello']
14,What?,nan,nan,nan,nan,nan,0,nan,[]
15,Wrong number.,4.415,4.395,4.76,neutral,4.5233333333333325,2 out of 2,"['wrong', 'number']","['wrong', 'number']"
16,"Ses02F_script03_1_F005 [028.4000-032.4500]: Ah, it send shivers up my spine.",5.04,3.74,4.833333333333333,neutral,4.5377777777777775,3 out of 4,"['send', 'shiver', 'spine']","['ah', 'send', 'shiver', 'spine']"
17,Ses02F_script03_1_M006 [032.0000-034.7300]: What do we do if they suddenly walk in on us?,6.77,3.24,5.83,positive,5.28,1 out of 3,['walk'],"['suddenly', 'walk', 'us']"
18,Ses02F_script03_1_F006 [034.4900-036.7600]: Behave exquisitely.,6.25,3.72,7.05,positive,5.673333333333333,1 out of 2,['behave'],"['behave', 'exquisitely']"
19,Ses02F_script03_1_M007 [036.5300-038.4000]: With the most perfect poise?,6.345000000000001,4.24,6.365,positive,5.650000000000001,2 out of 2,"['perfect', 'poise']","['perfect', 'poise']"
