Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,"Ses02M_script03_2_M000 [003.3467-007.2362]: As a matter of fact, the real cause of that row was Peter Burden.",5.468333333333334,3.703333333333333,5.3966666666666665,neutral,4.856111111111111,6 out of 7,"['matter', 'fact', 'real', 'cause', 'row', 'burden']","['matter', 'fact', 'real', 'cause', 'row', 'peter', 'burden']"
2,Ses02M_script03_2_F000 [006.1870-009.2081]: You knew there was nothing in that.,6.82,3.24,5.78,positive,5.28,1 out of 2,['know'],"['know', 'nothing']"
3,Ses02M_script03_2_M001 [008.0684-011.7227]: I knew nothing of the sort.,6.82,3.24,5.78,positive,5.28,1 out of 3,['know'],"['know', 'nothing', 'sort']"
4,You took presents from him.,5.835,4.67,5.74,neutral,5.414999999999999,2 out of 2,"['take', 'present']","['take', 'present']"
5,"Ses02M_script03_2_F001 [010.8543-013.8031]: Presents, just a trivial little broach.",5.335,4.0325,5.2775,neutral,4.881666666666667,4 out of 4,"['present', 'trivial', 'little', 'broach']","['present', 'trivial', 'little', 'broach']"
6,"Ses02M_script03_2_M002 [012.8624-019.3026]: Yes, I remember it well, bristling with diamonds in the worst possible taste.",6.7875,4.3075,6.32,positive,5.805,4 out of 8,"['remember', 'diamond', 'possible', 'taste']","['yes', 'remember', 'well', 'bristle', 'diamond', 'worst', 'possible', 'taste']"
7,Ses02M_script03_2_F002 [017.8192-022.7036]: No it wasn't.,nan,nan,nan,nan,nan,0,nan,[]
8,It was very pretty I still have it and I wear it often.,7.03,4.415,6.21,positive,5.885000000000001,2 out of 4,"['pretty', 'wear']","['pretty', 'still', 'wear', 'often']"
9,Ses02M_script03_2_M003 [021.6905-025.8152]: You went out of your way to torture me over Peter Burden.,4.17,4.2025,4.015,neutral,4.129166666666666,4 out of 5,"['go', 'way', 'torture', 'burden']","['go', 'way', 'torture', 'peter', 'burden']"
10,"Ses02M_script03_2_F003 [024.2956-028.6373]: No I didn't, you worked the whole thing up in your jealous imagination.",5.192,4.578,5.352,neutral,5.040666666666667,5 out of 5,"['neg-work', 'whole', 'thing', 'jealous', 'imagination']","['work', 'whole', 'thing', 'jealous', 'imagination']"
11,"Ses02M_script03_2_M004 [027.8413-031.3147]: You must admit he was in love with you, wasn't he?",6.336666666666667,4.27,5.18,positive,5.2622222222222215,3 out of 3,"['must', 'admit', 'love']","['must', 'admit', 'love']"
12,"Ses02M_script03_2_F004 [030.3559-033.9378]: Just a little perhaps, nothing serious.",5.895,4.125,5.425,neutral,5.148333333333333,2 out of 4,"['little', 'serious']","['little', 'perhaps', 'nothing', 'serious']"
13,Ses02M_script03_2_M005 [033.4132-036.0725]: You let him kiss you; you said you did.,6.546666666666667,4.3966666666666665,6.486666666666666,positive,5.81,3 out of 3,"['let', 'kiss', 'say']","['let', 'kiss', 'say']"
14,Ses02M_script03_2_F005 [035.0775-036.6876]: What of it?,nan,nan,nan,nan,nan,0,nan,[]
15,Ses02M_script03_2_M006 [036.3258-037.8815]: What of it?,nan,nan,nan,nan,nan,0,nan,[]
16,"Ses02M_script03_2_F006 [037.1398-040.1248]: It gave him a lot of pleasure, it didn't hurt me any.",7.693333333333333,5.55,6.39,positive,6.544444444444444,3 out of 4,"['give', 'pleasure', 'neg-hurt']","['give', 'lot', 'pleasure', 'hurt']"
17,Ses02M_script03_2_M007 [039.4011-041.4815]: What about me?,nan,nan,nan,nan,nan,0,nan,[]
18,"Ses02M_script03_2_F007 [040.7398-045.6966]: Well, if you hadn't been so nosey and suspicious you never wouldn't have known anything about it.",4.1899999999999995,5.1899999999999995,4.703333333333333,neutral,4.694444444444444,3 out of 7,"['suspicious', 'would', 'neg-know']","['well', 'nosey', 'suspicious', 'never', 'would', 'know', 'anything']"
19,Ses02M_script03_2_M008 [045.0092-047.8675]: That's a nice point of view I must say.,6.086,3.844,6.303999999999999,positive,5.411333333333332,5 out of 5,"['nice', 'point', 'view', 'must', 'say']","['nice', 'point', 'view', 'must', 'say']"
20,Ses02M_script03_2_F008 [047.2886-050.2012]: I'm bored of this conversation.,6.72,2.65,6.28,positive,5.216666666666666,1 out of 2,['conversation'],"['bore', 'conversation']"
21,"Ses02M_script03_2_M009 [049.6404-054.3077]: Yes, me too, bored stiff.",3.62,3.825,4.955,negative,4.133333333333334,2 out of 3,"['bored', 'stiff']","['yes', 'bored', 'stiff']"
22,You want some Brandy?,5.835,4.575,5.445,neutral,5.285,2 out of 2,"['want', 'brandy']","['want', 'brandy']"
23,Ses02M_script03_2_F009 [053.9821-055.8816]: No thanks.,2.2699999999999996,5.95,3.2800000000000002,negative,3.8333333333333335,1 out of 1,['neg-thanks'],['thanks']
24,Ses02M_script03_2_M010 [055.2122-057.5821]: I have a little I think.,6.295,3.975,5.84,positive,5.37,2 out of 2,"['little', 'think']","['little', 'think']"
25,Ses02M_script03_2_F010 [057.0756-061.8515]: I don't see why you want any you've already had two glasses.,5.3775,4.465,4.965,neutral,4.935833333333334,4 out of 5,"['neg-see', 'want', 'two', 'glass']","['see', 'want', 'already', 'two', 'glass']"
26,Ses02M_script03_2_M011 [061.3268-065.5419]: No particular reason.,4.34,6.385,3.1799999999999997,neutral,4.635,2 out of 2,"['neg-particular', 'neg-reason']","['particular', 'reason']"
27,"Anyhow, they are very small ones.",5.925,3.05,5.045,neutral,4.673333333333333,2 out of 3,"['small', 'one']","['anyhow', 'small', 'one']"
28,Ses02M_script03_2_F011 [064.8002-069.1600]: It just seems so silly to go on and on and on with such a thing.,6.01,4.0975,5.4425,positive,5.183333333333334,4 out of 4,"['seem', 'silly', 'go', 'thing']","['seem', 'silly', 'go', 'thing']"
29,Ses02M_script03_2_M012 [068.5630-075.2204]: You can hardly call three liquor glasses in a whole evening going on and on and on.,5.887142857142857,3.8714285714285714,5.395714285714286,neutral,5.051428571428572,7 out of 8,"['call', 'three', 'liquor', 'glass', 'whole', 'evening', 'go']","['hardly', 'call', 'three', 'liquor', 'glass', 'whole', 'evening', 'go']"
30,"Ses02M_script03_2_F012 [074.1892-076.9751]: Well, it's become a habit with you.",5.76,3.99,5.925,neutral,5.2250000000000005,2 out of 3,"['become', 'habit']","['well', 'become', 'habit']"
31,Ses02M_script03_2_M013 [076.3601-080.9912]: You needn't be so grand just because don't happen want any yourself right now.,4.998,5.24,5.06,neutral,5.099333333333333,5 out of 5,"['need', 'neg-grand', 'neg-happen', 'neg-want', 'right']","['need', 'grand', 'happen', 'want', 'right']"
32,Ses02M_script03_2_F013 [079.6525-081.9681]: Don't be so stupid.,7.16,5.66,5.97,positive,6.263333333333333,1 out of 1,['neg-stupid'],['stupid']
33,"Ses02M_script03_2_M014 [081.0817-083.0716]: Really, Amanda.",nan,nan,nan,nan,nan,0,nan,"['really', 'amanda']"
34,Ses02M_script03_2_F014 [082.0767-083.3611]: What?,nan,nan,nan,nan,nan,0,nan,[]
35,Ses02M_script03_2_M015 [083.1621-084.8626]: Nothing.,nan,nan,nan,nan,nan,0,nan,['nothing']
36,Ses02M_script03_2_F015 [090.8144-095.7350]: No I'm just making myself fascinating for you.,6.73,4.404999999999999,6.195,positive,5.776666666666666,2 out of 2,"['make', 'fascinating']","['make', 'fascinating']"
37,"Ses02M_script03_2_M016 [088.2093-091.1400]: Going out somewhere, dear?",6.32,4.86,5.33,positive,5.503333333333333,1 out of 3,['go'],"['go', 'somewhere', 'dear']"
38,Ses02M_script03_2_F016 [097.3451-100.5290]: It's a woman's job to allure the man,6.2625,4.1025,5.395,positive,5.253333333333333,4 out of 4,"['woman', 'job', 'allure', 'man']","['woman', 'job', 'allure', 'man']"
39,Ses02M_script03_2_M017 [094.8847-098.2496]: That reply has broken my heart.,6.066666666666666,4.406666666666666,5.573333333333333,positive,5.348888888888889,3 out of 3,"['reply', 'break', 'heart']","['reply', 'break', 'heart']"
40,"Ses02M_script03_2_F017 [100.5652-102.8988]: watch me a minute, will you?",5.475,3.565,5.359999999999999,neutral,4.8,2 out of 2,"['watch', 'minute']","['watch', 'minute']"
41,"Ses02M_script03_2_M018 [102.3380-105.6305]: As a matter of fact, that's perfectly true.",6.5200000000000005,4.1066666666666665,6.373333333333333,positive,5.666666666666667,3 out of 4,"['matter', 'fact', 'true']","['matter', 'fact', 'perfectly', 'true']"
42,"Ses02M_script03_2_F018 [104.8345-106.6979]: Oh, no it isn't.",nan,nan,nan,nan,nan,0,nan,['oh']
43,Ses02M_script03_2_M019 [106.4244-107.1144]: Yes it is.,nan,nan,nan,nan,nan,0,nan,['yes']
44,Ses02M_script03_2_F019 [106.7159-108.4345]: Be quiet.,6.47,1.95,5.8,positive,4.739999999999999,1 out of 1,['quiet'],['quiet']
