Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,Ses02M_impro08_M000 [003.6166-006.0102]: All right.,7.32,5.0,7.16,positive,6.493333333333333,1 out of 1,['right'],['right']
2,Customer service this is Steve.,6.345000000000001,3.175,5.745,positive,5.088333333333334,2 out of 3,"['customer', 'service']","['customer', 'service', 'steve']"
3,Ses02M_impro08_F000 [005.8326-011.4941]: Hi.,nan,nan,nan,nan,nan,0,nan,['hi']
4,"Thank you so much, you're a real person, right, you're not like a recording?",5.9366666666666665,4.693333333333333,5.678333333333333,neutral,5.43611111111111,6 out of 7,"['thank', 'real', 'person', 'right', 'neg-like', 'neg-recording']","['thank', 'much', 'real', 'person', 'right', 'like', 'recording']"
5,"M: Heh, yeah.",nan,nan,nan,nan,nan,0,nan,"['heh', 'yeah']"
6,No I-,nan,nan,nan,nan,nan,0,nan,[]
7,"Ses02M_impro08_M001 [010.9934-013.1234]: I'm a real person, yes.",6.595,3.88,5.945,positive,5.473333333333334,2 out of 3,"['real', 'person']","['real', 'person', 'yes']"
8,Ses02M_impro08_F001 [011.5765-017.4979]: Okay.,nan,nan,nan,nan,nan,0,nan,['okay']
9,"Before I get into it, um your menu or whatever like where you choose the different thing depending on the-",6.041428571428572,3.952857142857143,6.162857142857143,positive,5.385714285714286,7 out of 9,"['get', 'menu', 'like', 'choose', 'different', 'thing', 'depend']","['get', 'um', 'menu', 'whatever', 'like', 'choose', 'different', 'thing', 'depend']"
10,"Ses02M_impro08_F002 [017.5233-023.6412]: it leads you around in circles, you can't, there is no way to like get to a real person if you don't already know how to get to there.",5.168888888888889,4.648888888888889,5.211111111111111,neutral,5.00962962962963,9 out of 12,"['lead', 'circle', 'neg-way', 'neg-like', 'get', 'real', 'person', 'neg-know', 'get']","['lead', 'around', 'circle', 'ca', 'way', 'like', 'get', 'real', 'person', 'already', 'know', 'get']"
11,Ses02M_impro08_M002 [022.6205-027.3120]: Right.,7.32,5.0,7.16,positive,6.493333333333333,1 out of 1,['right'],['right']
12,"No, yes I know.",6.82,3.24,5.78,positive,5.28,1 out of 2,['know'],"['yes', 'know']"
13,It is-It is a little frustrating.,4.24,4.84,4.45,neutral,4.510000000000001,2 out of 2,"['little', 'frustrating']","['little', 'frustrating']"
14,"Ses02M_impro08_F003 [026.2317-031.2805]: So is there any way to like bypass that because that is so, like I've been going around in circles",6.136666666666667,3.8833333333333337,5.615,positive,5.211666666666667,6 out of 7,"['way', 'like', 'bypass', 'like', 'go', 'circle']","['way', 'like', 'bypass', 'like', 'go', 'around', 'circle']"
15,"Ses02M_impro08_F004 [031.3039-037.8395]: like press nine, press zero, press back to the menu, like I can't get through to what I'm supposed to get through to.",5.68,3.7381818181818183,5.339090909090909,neutral,4.919090909090909,11 out of 13,"['like', 'press', 'nine', 'press', 'press', 'back', 'menu', 'like', 'neg-get', 'suppose', 'get']","['like', 'press', 'nine', 'press', 'zero', 'press', 'back', 'menu', 'like', 'ca', 'get', 'suppose', 'get']"
