Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1,"Ses02F_impro04_M000 [005.1392-009.5052]: So, uh, so how's it been going?",6.32,4.86,5.33,positive,5.503333333333333,1 out of 2,['go'],"['uh', 'go']"
2,"I mean, you have any needs or anything?",3.9400000000000004,4.24,4.615,negative,4.265,2 out of 3,"['mean', 'need']","['mean', 'need', 'anything']"
3,Ses02F_impro04_F000 [009.6322-019.0420]: I'm--every lead that I get ends up just being a dead end.,4.626,3.886,4.47,neutral,4.327333333333333,5 out of 6,"['lead', 'get', 'end', 'dead', 'end']","['every', 'lead', 'get', 'end', 'dead', 'end']"
4,You know what I mean.,4.625,4.025,4.975,neutral,4.541666666666667,2 out of 2,"['know', 'mean']","['know', 'mean']"
5,People are sick of me calling--,4.723333333333334,3.91,4.616666666666667,neutral,4.416666666666667,3 out of 3,"['people', 'sick', 'call']","['people', 'sick', 'call']"
6,Ses02F_impro04_M001 [019.1897-025.4800]: No.,nan,nan,nan,nan,nan,0,nan,[]
7,You can't think that way.,3.705,6.675,4.335,negative,4.905,2 out of 3,"['neg-think', 'neg-way']","['ca', 'think', 'way']"
8,"I mean it's good--it's good that you're--that you're calling, you know.",6.242,3.732,5.676,positive,5.216666666666667,5 out of 5,"['mean', 'good', 'good', 'call', 'know']","['mean', 'good', 'good', 'call', 'know']"
9,you can't,nan,nan,nan,nan,nan,0,nan,['ca']
10,"Ses02F_impro04_F001 [024.6700-028.9797]: Yeah, but it--I mean it's the same response you get over and over again.",4.823333333333333,4.013333333333334,5.29,neutral,4.708888888888889,3 out of 4,"['mean', 'response', 'get']","['yeah', 'mean', 'response', 'get']"
11,Like--,7.44,4.4,6.28,positive,6.04,1 out of 1,['like'],['like']
12,"Ses02F_impro04_F002 [029.0536-034.9600]: Oh, we're not hiring at this time or thank you, we already have your information on file--We'll call you when we're ready.",5.838571428571428,3.4257142857142857,5.214285714285714,neutral,4.826190476190476,7 out of 9,"['neg-hire', 'time', 'thank', 'information', 'file', 'call', 'ready']","['oh', 'hire', 'time', 'thank', 'already', 'information', 'file', 'call', 'ready']"
13,Ses02F_impro04_M002 [034.8500-039.7200]: Yeah--I know what you mean.,4.625,4.025,4.975,neutral,4.541666666666667,2 out of 3,"['know', 'mean']","['yeah', 'know', 'mean']"
14,"I've gone through like similar stuff, but--",6.37,4.0525,5.5600000000000005,positive,5.3275,4 out of 4,"['go', 'like', 'similar', 'stuff']","['go', 'like', 'similar', 'stuff']"
15,F: It's just--,nan,nan,nan,nan,nan,0,nan,['f']
16,"Ses02F_impro04_F003 [039.1700-046.3474]: But, it's been so long, like--I mine as well just take a job at McDonald's.",5.966666666666667,4.306666666666667,5.183333333333334,neutral,5.152222222222222,3 out of 7,"['like', 'take', 'job']","['long', 'like', 'mine', 'well', 'take', 'job', 'mcdonald']"
17,"Like, I don't--",7.44,4.4,6.28,positive,6.04,1 out of 1,['like'],['like']
18,"Ses02F_impro04_M003 [045.8486-049.2500]: No, come on.",4.36,6.43,4.06,neutral,4.949999999999999,1 out of 1,['neg-come'],['come']
19,Don't [GARBAGE],7.12,6.16,4.85,positive,6.043333333333334,1 out of 1,['neg-garbage'],['garbage']
20,Ses02F_impro04_F004 [048.7571-054.0980]: I just--I can't do it anymore.,nan,nan,nan,nan,nan,0,nan,"['ca', 'anymore']"
21,"Like, it just takes it out of you--",6.130000000000001,4.46,5.555,positive,5.381666666666667,2 out of 2,"['like', 'take']","['like', 'take']"
22,Ses02F_impro04_M004 [052.9062-065.8663]: I know.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
23,I know.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
24,"It's hard, but you just--you gotta keep going.",5.77,4.115,5.4125,neutral,5.099166666666666,4 out of 5,"['hard', 'get', 'keep', 'go']","['hard', 'get', 'ta', 'keep', 'go']"
25,"I mean, you've been going at it for so long, you know.",5.19,4.303333333333334,5.093333333333334,neutral,4.862222222222223,3 out of 4,"['mean', 'go', 'know']","['mean', 'go', 'long', 'know']"
26,Something is definitely going to come up.,5.98,4.215,5.635,neutral,5.276666666666666,2 out of 4,"['go', 'come']","['something', 'definitely', 'go', 'come']"
27,"I-I know it will, because you're a good worker--",6.886666666666667,3.5,6.16,positive,5.515555555555555,3 out of 3,"['know', 'good', 'worker']","['know', 'good', 'worker']"
28,Ses02F_impro04_F005 [063.8300-074.6400]: I just keep getting rejected.,5.12,3.96,4.94,neutral,4.673333333333333,3 out of 3,"['keep', 'get', 'reject']","['keep', 'get', 'reject']"
29,I just keep getting rejected over and over and over again and it starts to make you feel like there must be something wrong with you that you can't get a job.,5.320909090909091,4.593636363636364,5.152727272727272,neutral,5.0224242424242425,11 out of 13,"['keep', 'get', 'reject', 'start', 'make', 'feel', 'like', 'must', 'wrong', 'neg-get', 'neg-job']","['keep', 'get', 'reject', 'start', 'make', 'feel', 'like', 'must', 'something', 'wrong', 'ca', 'get', 'job']"
30,Ses02F_impro04_M005 [074.5400-082.1500]: No.,nan,nan,nan,nan,nan,0,nan,[]
31,"It's--I mean, it's competitive, you know.",4.9,4.583333333333333,5.15,neutral,4.877777777777778,3 out of 3,"['mean', 'competitive', 'know']","['mean', 'competitive', 'know']"
32,That's-That's what it is.,nan,nan,nan,nan,nan,0,nan,[]
33,that's what you gotta be is competitive.,5.77,4.6850000000000005,5.575,neutral,5.343333333333334,2 out of 3,"['get', 'competitive']","['get', 'ta', 'competitive']"
34,"Ses02F_impro04_F006 [080.3700-091.5702]: Yeah, but maybe--if just because it's competitive, like maybe I'm just not good enough.",5.0,5.48,5.123333333333333,neutral,5.2011111111111115,3 out of 7,"['competitive', 'like', 'neg-good']","['yeah', 'maybe', 'competitive', 'like', 'maybe', 'good', 'enough']"
35,Maybe the level is here and I'm here and there's just no way I'm ever gonna do that--,4.904999999999999,4.625,5.390000000000001,neutral,4.973333333333334,2 out of 6,"['level', 'neg-way']","['maybe', 'level', 'way', 'ever', 'gon', 'na']"
36,"Ses02F_impro04_M006 [089.4093-097.0700]: There...There are plenty of people out there with--with like, good jobs, you know, that are a lot...",6.698,3.814,5.662,positive,5.391333333333333,5 out of 7,"['people', 'like', 'good', 'job', 'know']","['plenty', 'people', 'like', 'good', 'job', 'know', 'lot']"
37,Ses02F_impro04_M007 [097.1700-104.0000]: ...dumber than you.,nan,nan,nan,nan,nan,0,nan,['dumber']
38,I mean they're a lot worse off than you.,2.43,4.81,4.17,negative,3.8033333333333332,1 out of 3,['mean'],"['mean', 'lot', 'worse']"
39,You are much better off than like a lot of those people in there.,6.57,4.085,5.84,positive,5.498333333333334,2 out of 5,"['like', 'people']","['much', 'better', 'like', 'lot', 'people']"
40,I know,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
41,"Ses02F_impro04_F007 [102.4700-111.8000]: I didn't have like one of those starts, you know, like a family member who was already in the business or something you know that could like give me a helping hand.",6.204615384615384,4.414615384615384,5.73,positive,5.44974358974359,13 out of 16,"['neg-like', 'neg-one', 'start', 'know', 'like', 'family', 'member', 'business', 'know', 'like', 'give', 'help', 'hand']","['like', 'one', 'start', 'know', 'like', 'family', 'member', 'already', 'business', 'something', 'know', 'could', 'like', 'give', 'help', 'hand']"
42,Ses02F_impro04_M008 [111.5500-116.4043]: I know.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
43,It makes it harder.,6.09,3.67,6.22,positive,5.326666666666667,1 out of 2,['make'],"['make', 'harder']"
44,"I mean it's definitely who you know in a lot of cases, but--",4.8100000000000005,4.0633333333333335,5.3533333333333335,neutral,4.742222222222223,3 out of 5,"['mean', 'know', 'case']","['mean', 'definitely', 'know', 'lot', 'case']"
45,Ses02F_impro04_F008 [117.2799-129.1165]: It's just so frustrating.,2.57,5.48,3.72,negative,3.923333333333334,1 out of 1,['frustrating'],['frustrating']
46,"Like, I just--I just don't wanna do it anymore.",7.44,4.4,6.28,positive,6.04,1 out of 4,['like'],"['like', 'wan', 'na', 'anymore']"
47,You know?,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
48,I just don't wanna like hit the pavement every single day with my resumes and going out there all the time.,5.07125,4.14125,4.83375,neutral,4.682083333333334,8 out of 11,"['neg-like', 'hit', 'pavement', 'single', 'day', 'resume', 'go', 'time']","['wan', 'na', 'like', 'hit', 'pavement', 'every', 'single', 'day', 'resume', 'go', 'time']"
49,"You know, it's just like--",7.130000000000001,3.8200000000000003,6.03,positive,5.66,2 out of 2,"['know', 'like']","['know', 'like']"
50,Ses02F_impro04_M009 [129.3592-135.0900]: But you gotta.,6.09,3.67,5.65,positive,5.136666666666667,1 out of 2,['get'],"['get', 'ta']"
51,"Otherwise, what is--what's your other option?",6.37,3.19,6.36,positive,5.3066666666666675,1 out of 2,['option'],"['otherwise', 'option']"
52,Ses02F_impro04_F009 [132.9672-135.2700]: I feel so worthless.,4.08,4.25,4.105,neutral,4.1450000000000005,2 out of 2,"['feel', 'worthless']","['feel', 'worthless']"
53,Ses02F_impro04_M010 [135.8500-145.0570]: It's not worthless 'cause it's definitely gonna--it's definitely gonna pay off.,7.17,4.895,6.8100000000000005,positive,6.291666666666667,2 out of 8,"['neg-worthless', 'pay']","['worthless', 'definitely', 'gon', 'na', 'definitely', 'gon', 'na', 'pay']"
54,I know it.,6.82,3.24,5.78,positive,5.28,1 out of 1,['know'],['know']
55,"I mean, I can--I've just--I've seen your work etiquette.",4.9375,4.1875,5.485,neutral,4.87,4 out of 4,"['mean', 'see', 'work', 'etiquette']","['mean', 'see', 'work', 'etiquette']"
56,"You know, you're a good worker and...",6.886666666666667,3.5,6.16,positive,5.515555555555555,3 out of 3,"['know', 'good', 'worker']","['know', 'good', 'worker']"
